Tahun,BRAND,TYPE MODEL,CC,TRANS,FUEL,"TANK
CAPT","GVW
(Kg)",GEAR RATIO,WHEEL & TYRE SIZE,PS / HP,WHEEL BASE,"DIMENSION
P x L xT",SEATER,DRIVE SYS.,Kolom1,SPEED,DOOR,WHEELS,CBU / CKD,"ORIGIN
COUNTRY",JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC
2022,MITSUBISHI FUSO,FE 74 N,3908,MT,D,100,7500,5571,"7,50016014PR",125,3350,5960 X 1970 X 2145,3,4X2,FR,120,2,6,CKD,INA,0,0,0,0,8,125,285,108,120,134,141,62
2022,MITSUBISHI FUSO,FE 74 L N,3908,MT,D,100,7500,5571,"7,50016014PR",125,3350,5960 X 1970 X 2145,3,4X2,FR,120,2,6,CKD,INA,0,0,0,0,65,109,162,114,130,140,264,191
2022,MITSUBISHI FUSO,FE 75 SUPER HD 0 6 W,3908,MT,D,100,8250,6333,"7,50016014PR",136,3350,5960 X 1970 X 2145,3,4X2,FR,113,2,6,CKD,INA,706,716,393,1657,8,0,0,0,0,0,0,0
2022,MITSUBISHI FUSO,FE 75 SUPER HDX N,3908,MT,D,100,8250,6333,"7,50016014PR",136,3350,5960 X 1970 X 2145,3,4X2,FR,113,2,6,CKD,INA,0,0,0,11,525,1109,824,1716,966,1089,1080,1559
2022,MITSUBISHI FUSO,FE 84 0 6 W,3908,MT,D,100,8000,5714,"7,50016014PR",136,3850,6770 X 2035 X 2210,3,4X2,FR,113,2,6,CKD,INA,146,62,174,448,0,10,0,0,0,0,0,0
2022,MITSUBISHI FUSO,FE 84 G N,3908,MT,D,100,8500,5428,"7,50016014PR",136,3850,7145 X 2035 X 2210,3,4X2,FR,113,2,6,CKD,INA,0,0,0,0,3,111,222,144,48,144,168,263
2022,MITSUBISHI FUSO,FE 84 GS N,3908,MT,D,100,8500,5571,"7,50016014PR",150,3850,7145 X 2035 X 2255,3,4X2,FR,113,2,6,CKD,INA,0,0,0,0,0,13,36,120,24,48,72,24
2022,MITSUBISHI FUSO,FE 84 SHDX N,3908,MT,D,100,8500,6666,"7,50016014PR",150,3350,6040 X 2035 X 2255,3,4X2,FR,113,2,6,CKD,INA,0,0,0,0,2,112,197,130,374,150,183,122
2022,MITSUBISHI FUSO,FRR90,7790,MT,D,200,10000,7167,10.00020016PR,240,4250,"7,685 x  2,450 x  2,860",3,4X2,FR,95,2,6,CKD,INA,19,15,10,13,8,7,2,3,4,5,10,5
2022,TATA MOTORS,LPT 913,5675,MT,D,120,9000,3,8.25 R 16016 PR,130,3400,6210 x  2140 x  2341,2,4X2,FR,90,2,6,CBU,India,12,0,2,0,0,2,4,22,0,0,0,0
2022,TOYOTA,Dyna ST 115,4009,MT,D,100,5200,4625,7.50015012PR,110 / 2800,2530,4745X1717X2120,2,4X2,FR,5,2,4,CKD,INA,0,0,0,0,0,0,0,0,0,0,0,5
2022,TOYOTA,Dyna HT 130 Hi Gear,4009,MT,D,100,8250,6428,7.50016014PR,130 / 2700,3380,6026X1945X2165,2,4X2,FR,0,2,6,CKD,INA,0,5,0,0,0,0,0,0,0,0,0,0
2022,TOYOTA,Dyna HT 130 PS STD Gear,4009,MT,D,100,8250,6428,7.50016014PR,130 / 2700,3380,6026X1945X2165,2,4X2,FR,0,2,6,CKD,INA,5,0,0,0,0,0,0,0,0,0,0,0
2022,TOYOTA,Dyna HT 130 PS HI Gear,4009,MT,D,100,8250,6428,7.50016014PR,130 / 2700,3380,6026X1945X2165,2,4X2,FR,0,2,6,CKD,INA,0,0,0,5,7,38,30,95,25,10,25,15
2022,UD TRUCKS,RKE15042R,3760,MT,D,100,8500,4800,"7,50016014PR",150,3350,"6,258 x  2,206 x  2,540",3,4X2,FR,90,2,6,CBU,India,52,56,51,21,86,38,23,3,0,0,0,0
2022,HINO,FC 190 J,5123,MT,D,200,10400,5142,8.25016014 PR,190,5320,8980 x  2175 x  2485,2,4X2,FR,112,2,6,CKD,INA,0,1,4,0,0,0,0,0,0,0,0,0
2022,HINO,FG 235 JJ,7684,MT,D,200,15100,5857,10.00020016 PR,235,4280,7520 x  2425 x  2625,2,4X2,FR,94,2,6,CKD,INA,25,25,47,0,0,0,0,0,0,0,0,0
2022,HINO,FG 235 JK,7684,MT,D,200,15100,5857,10.00020016 PR,235,4600,8010 x  2425 x  2625,2,4X2,FR,94,2,6,CKD,INA,3,3,12,0,0,0,0,0,0,0,0,0
2022,HINO,FG 245 JK,7684,MT,D,200,15100,6428,10.00020016 PR,245,4630,8150 x  2490   x  2755,2,4X2,FR,109,2,6,CKD,INA,6,5,14,0,0,0,0,0,0,0,0,0
2022,HINO,FG 235 JL,7684,MT,D,200,15100,5857,10.00020016 PR,235,4850,8555 x  2425 x  2625,2,4X2,FR,94,2,6,CKD,INA,11,18,19,0,0,0,0,0,0,0,0,0
2022,HINO,FG 235 JP,7684,MT,D,200,15100,5857,10.00020016 PR,235,5530,9615 x  2425 x  2625,2,4X2,FR,94,2,6,CKD,INA,54,66,55,0,0,0,0,0,0,0,0,0
2022,HINO,FG 235 JS,7684,MT,D,200,15100,5857,10.00020016 PR,235,6220,10500 x  2455 x  2630,2,4X2,FR,94,2,6,CKD,INA,40,41,43,0,0,0,0,0,0,0,0,0
2022,HINO,FG 235 JU,7684,MT,D,200,15100,6428,10.00020016 PR,235,7030,11950 x  2490 x  2750,2,4X2,FR,109,2,6,CKD,INA,6,0,6,0,0,0,0,0,0,0,0,0
2022,HINO,FG 240 JP,0,0,0,0,14200,0,0,0,0,0,0,0,0,0,0,0,CKD,INA,0,0,0,0,0,12,0,1,1,0,0,0
2022,HINO,FG 260 JK,0,0,0,0,16000,0,0,0,0,0,0,0,0,0,0,0,CKD,INA,0,0,0,9,14,18,25,20,12,21,10,19
2022,HINO,FG 260 JL,0,0,0,0,16000,0,0,0,0,0,0,0,0,0,0,0,CKD,INA,0,0,0,12,8,33,24,31,29,32,20,15
2022,HINO,FG 260 JP,0,0,0,0,16000,0,0,0,0,0,0,0,0,0,0,0,CKD,INA,0,0,0,48,58,68,64,63,108,51,45,59
2022,HINO,FG 260 JS,0,0,0,0,16000,0,0,0,0,0,0,0,0,0,0,0,CKD,INA,0,0,0,35,30,73,42,41,43,36,108,77
2022,HINO,FG 260 JU,0,0,0,0,16000,0,0,0,0,0,0,0,0,0,0,0,CKD,INA,0,0,0,0,0,0,5,1,6,18,12,18
2022,HINO,FG 260 JJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CKD,INA,0,0,0,21,31,52,46,41,36,27,45,36
2022,HINO,FG 260 JM (EIV),0,0,0,0,16000,0,0,0,0,0,0,0,0,0,0,0,CKD,INA,0,0,0,0,0,1,2,7,0,0,0,0
2022,FAW,Chassis  (HD310CG),9700,MT,D,400,12020,4,R20011.00,310,900 + 5050 + 13,11950 x  2499 x  3075,2,8X4,FR,0,2,8,CBU,China,0,0,1,0,1,0,0,0,0,0,0,0
2022,ISUZU,FVR34P,7790,MT,D,100,14000,7167,10.00020016PR,240,5050,"8,895 x  2,450 x  2,860",3,4X2,FR,95,2,6,CKD,INA,6,8,3,2,0,4,0,0,5,6,15,0
2022,ISUZU,FVR34L,7790,MT,D,200,16000,7167,10.00020016PR,240,4250,"7,685 x  2,450 x  2,860",3,4X2,FR,95,2,6,CKD,INA,0,0,1,6,0,0,0,0,0,0,0,0
2022,ISUZU,FVR34S,7790,MT,D,200,16000,7167,10.00020016PR,240,6050,"10,495 x  2,450 x  2,860",3,4X2,FR,95,2,6,CKD,INA,37,11,5,37,22,30,39,35,74,78,82,49
2022,ISUZU,FTR90L,5193,MT,D,100,14000,65,9.00020014PR,210,4250,"7,345 x  2,400 x  2,720",3,4X2,FR,107,2,6,CKD,INA,53,21,27,34,39,31,21,10,23,19,14,22
2022,ISUZU,FVR 34 P TH,5193,MT,D,100,14000,65,9.00020014PR,210,4250,"7,345 x  2,400 x  2,720",3,4X2,FR,107,2,6,CKD,INA,6,18,6,0,0,0,0,0,0,0,0,0
2022,ISUZU,FVM34 Q,7790,MT,D,100,16000,7167,10.00020016PR,240,4850+650,"8,810 x  2,450 x  2,860",3,6X2,FR,98,2,6,CKD,INA,46,63,35,42,41,44,59,57,84,76,92,93
2022,ISUZU,GVR34H,7790,MT,D,200,16000,5125,10.00020 16PR,285,3450,5948 x  2470 x  2860,3,4X2,FR,95,2,6,CKD,INA,0,0,0,0,0,0,0,0,0,0,0,0
2022,MITSUBISHI FUSO,FN 61 FL   (6X2),7545,MT,D,200,21000,6666,"10,00020016PR",220,7190,11.135 X 2.410 X 2.72,3,6X2,FR,96,2,10,CKD,INA,25,6,25,8,4,9,12,15,6,0,0,0
2022,MITSUBISHI FUSO,FM 517 HS (4X2),7545,MT,D,200,14030,6666,10.00020016PR,220,4280,7.535 X 2.410 X 2.710,3,4X2,FR,96,2,6,CKD,INA,29,19,7,3,7,7,0,0,0,0,0,0
2022,MITSUBISHI FUSO,FM 517 HL (4X2),7545,MT,D,200,14030,6166,10.00020016PR,220,5550,9.405 X 2.410 X 2.710,3,4X2,FR,96,2,6,CKD,INA,58,5,0,0,0,0,0,0,0,0,0,0
2022,MITSUBISHI FUSO,FM 65 FM HI GEAR (4X2),7545,MT,D,200,14030,6166,10.00020016PR,220,4280,9.405 X 2.410 X 2.710,3,4X2,FR,96,2,6,CKD,INA,0,0,0,0,0,3,0,0,0,0,0,0
2022,MITSUBISHI FUSO,FM 65 FM HI GEAR (4X2),7545,MT,D,200,16000,7166,11.00020016PR,240,5080,0,3,4X2,FR,102,2,6,CKD,INA,0,0,0,0,0,0,5,26,6,0,0,0
2022,MITSUBISHI FUSO,FM 65 FS HI GEAR (4X2),7545,MT,D,200,14030,6166,10.00020016PR,220,4280,9.405 X 2.410 X 2.710,3,4X2,FR,96,2,6,CKD,INA,29,12,2,41,27,18,4,0,0,0,0,0
2022,MITSUBISHI FUSO,FM 65 FS HI GEAR (4X2),7545,MT,D,200,16000,7166,11.00020016PR,240,4280,9.405 X 2.410 X 2.710,3,4X2,FR,96,2,6,CKD,INA,0,0,0,0,0,19,21,28,59,15,33,12
2022,MITSUBISHI FUSO,FM 65 FSL (4X2),7545,MT,D,200,14030,6166,10.00020016PR,220,5550,9.405 X 2.410 X 2.710,3,4X2,FR,96,2,6,CKD,INA,0,0,1,3,9,8,3,0,0,0,0,0
2022,MITSUBISHI FUSO,FM 65 FSL (4X2),7545,MT,D,200,16000,7166,11.00020016PR,240,6080,10.545 X 2.455 X 2.69,3,4X2,FR,110,2,6,CKD,INA,0,0,0,0,0,0,8,4,0,13,0,12
2022,MITSUBISHI FUSO,FM 65 FSL HI GEAR (4X2),7545,MT,D,200,14030,6166,10.00020016PR,220,5550,9.405 X 2.410 X 2.710,3,4X2,FR,96,2,6,CKD,INA,10,2,0,0,0,0,0,0,0,0,0,0
2022,MITSUBISHI FUSO,FM 65 FSL HI GEAR (4X2),7545,MT,D,200,16000,7166,11.00020016PR,240,5550,9.405 X 2.410 X 2.710,3,4X2,FR,96,2,6,CKD,INA,0,0,0,0,0,2,16,22,11,19,9,15
2022,MITSUBISHI FUSO,FM 65 FL HI GEAR (4X2),7545,MT,D,200,14030,6166,10.00020016PR,220,5550,9.405 X 2.410 X 2.710,3,4X2,FR,96,2,6,CKD,INA,0,0,0,0,0,3,0,0,0,0,0,0
2022,MITSUBISHI FUSO,FM 65 FL HI GEAR (4X2),7545,MT,D,200,16000,7166,11.00020016PR,240,5550,9.380 X 2.455 X 2.695,3,4X2,FR,110,2,6,CKD,INA,0,0,0,0,0,0,11,1,12,13,0,0
2022,MITSUBISHI FUSO,FN 517 ML2 (6X2),7545,MT,D,200,21000,6666,"10,00020016PR",220,7190,11.135 X 2.410 X 2.72,3,6X2,FR,96,2,10,CKD,INA,10,5,0,0,3,7,0,0,0,0,0,0
2022,MITSUBISHI FUSO,FN 61 FS  (6X2),7545,MT,D,200,21000,6666,"10,00020016PR",220,5550,11.135 X 2.410 X 2.72,3,6X2,FR,96,2,10,CKD,INA,3,0,3,0,1,0,4,4,6,0,0,0
2022,MITSUBISHI FUSO,FN 61 FL HD  (6X2),7545,MT,D,200,21000,6666,"10,00020016PR",220,7190,11.135 X 2.410 X 2.72,3,6X2,FR,96,2,10,CKD,INA,1,10,19,6,14,12,26,66,0,0,0,0
2022,MITSUBISHI FUSO,FN 61 FL HD  (6X2),7545,MT,D,200,0,0,0,0,0,0,3,6X2,FR,96,2,10,CKD,INA,0,0,0,0,0,0,2,7,36,27,47,25
2022,MITSUBISHI FUSO,FN 62 F (6X4),7545,MT,D,200,21000,6666,"10,00020016PR",220,5550,8.260 X 2.460 X 2.750,3,6X4,FR,96,2,10,CKD,INA,4,20,0,0,0,0,0,0,0,0,0,0
2022,MITSUBISHI FUSO,FN 62 FL HD (6X4),7545,MT,D,200,21000,6666,"10,00020016PR",220,7190,8.515 X 2.460 X 2.750,3,6X4,FR,96,2,10,CKD,INA,27,57,14,20,8,20,10,0,0,0,0,0
2022,MITSUBISHI FUSO,FN 62 FL HD (6X4),7545,MT,D,200,0,0,0,0,0,0,3,6X4,FR,96,2,10,CKD,INA,0,0,0,0,0,12,0,12,36,72,24,25
2022,MITSUBISHI FUSO,FN 62 F HD (6X4),7545,MT,D,200,21000,6666,"10,00020016PR",220,5550,8.260 X 2.460 X 2.750,3,6X4,FR,96,2,10,CKD,INA,74,17,13,0,0,0,0,0,0,0,0,0
2022,MITSUBISHI FUSO,FN 62 F HD (6X4),7545,MT,D,200,21000,6666,"10,00020016PR",220,5550,8.260 X 2.460 X 2.750,3,6X4,FR,96,2,10,CKD,INA,0,0,0,0,15,248,140,138,270,156,298,218
2022,MITSUBISHI FUSO,FN 62 F TH (6X4),7545,MT,D,200,21000,6666,"10,00020016PR",220,5550,8.260 X 2.460 X 2.750,3,6X4,FR,96,2,10,CKD,INA,1,8,1,0,0,2,9,0,0,0,0,0
2022,MITSUBISHI FUSO,FN 62 F TH (6X4),7545,MT,D,200,0,0,0,0,0,0,3,6X4,FR,96,2,10,CKD,INA,0,0,0,0,0,0,0,5,5,0,0,0
2022,MERCEDES BENZ CV,Axor 1623 C,6373,MT,D,260,16000,6.700 0 0.730,"10.00 0 20, Tube0type",231,3600,6230 x  2490 x  2955,2,4X2,FR,90,2,4,CBU,India,2,0,25,0,0,0,0,0,0,0,0,0
2022,MERCEDES BENZ CV,Axor 1623 C (4x2) MT [E4],6373,MT,D,260,16000,6.700 0 0.730,"10.00 0 20, Tube0type",231,3600,6230 x  2490 x  2955,2,4X2,FR,90,2,4,CBU,India,0,0,0,0,0,0,0,1,0,3,1,0
2022,MERCEDES BENZ CV,Axor 1623 R / 51,6373,MT,D,255,16000,6.700 0 0.730,"10.00 0 20, Tube0type",231,5100,9130 x  2490 x  2910,2,4X2,FR,90,2,4,CBU,India,0,0,0,0,0,0,5,0,0,0,0,0
2022,MERCEDES BENZ CV,Axor 1623 R / 51 [E4],6373,MT,D,240,16000,6.700 0 0.730,"10.00 0 20, Tube0type",238,5100,9130 x  2490 x  2910,2,4X2,FR,90,2,4,CBU,India,0,0,0,0,0,0,0,0,0,1,0,1
2022,MERCEDES BENZ CV,Axor 1623 R / 60,6373,MT,D,255,16000,6.700 0 0.730,"10.00 0 20, Tube0type",231,6000,10475 x  2490 x  2910,2,4X2,FR,90,2,4,CBU,India,0,7,14,0,0,0,0,0,0,0,0,0
2022,MERCEDES BENZ CV,Axor 1623 R / 60 [E4],6373,MT,D,240,16000,6.700 0 0.730,"10.00 0 20, Tube0type",238,6000,10475 x  2490 x  2910,2,4X2,FR,90,2,4,CBU,India,0,0,0,0,0,0,0,0,1,0,9,5
2022,MERCEDES BENZ CV,Axor 4028 T,6373,MT,D,380 + 20,16000,14.573 0 1.000,"11.00 R 20, Tube0type",280,3600,6100 x  2500 x  2905,2,4X2,FR,90,2,4,CKD,INA,1,0,3,3,4,4,0,4,33,5,7,4
2022,MERCEDES BENZ CV,Axor 4028 T [E4],6373,MT,D,265 + 18,16000,14.573 0 1.000,"11.00 R 20, Tube0type",285,3600,6100 x  2500 x  2905,2,4X2,FR,90,2,4,CKD,INA,0,0,0,0,0,0,0,0,4,0,0,20
2022,MERCEDES BENZ CV,Axor 4023 T [E4],6373,MT,D,265,16000,14.573 0 1.000,"11.00 R 20, Tube0type",238,3600,6100 x  2500 x  2905,2,4X2,FR,90,2,4,CKD,INA,0,0,0,0,0,3,0,0,0,0,0,0
2022,TATA MOTORS,LPT 1412,5675,MT,D,160,13850,5,8.25R20 016PR,125,4200,6096 x  2175 x  1835,2,4X2,RR,96,2,6,CBU,India,0,0,0,0,0,1,0,1,0,0,4,0
2022,UD TRUCKS,CKE25042R,7698,MT,D,315,21000,5570,"11,00020016PR",250,5200,"8,975 x  2,500 x  3,220",3,4X2,FR,90,2,6,CBU,Thailand,0,20,12,0,0,0,13,13,29,5,2,0
2022,FAW,Tractor Head (DB300TH),7700,MT,D,350,41005,0,0,0,0,0,0,4X2,0,0,2,4,CBU,China,0,0,0,0,4,0,0,0,0,0,0,0
2022,FAW,Tractor Head (FD336TH),9726,MT,D,400,60000,0,0,0,0,0,0,6X4,0,0,2,6,CBU,China,0,5,1,0,0,1,0,0,0,6,1,0
2022,FAW,Tractor Head (FD350TH),8600,MT,D,400,49000,4,R20011.00,350,3150 + 1350,6793 x  2500 x  3450,2,6X4,FR,93,2,10,CBU,China,0,0,0,0,0,6,1,0,0,1,0,1
2022,FAW,Tractor Head (FD420TH),11040,MT,D,500,80000,0,0,0,0,0,0,6X4,0,0,2,6,CBU,China,0,0,0,0,0,0,3,4,8,0,0,2
2022,FAW,TRACTOR HEAD (FD550TH),12540,MT,D,600,150000,6,R20012.00,550,3300 + 1350,6875 x  2500 x  3995,2,6X4,FR,95,2,10,CBU,China,0,0,0,0,0,0,0,2,2,0,1,1
2022,FAW,Chassis  (FD336CG),9726,MT,D,400,32000,0,0,0,0,0,0,6X4,0,0,2,6,CBU,China,0,0,1,0,0,0,0,0,0,0,1,0
2022,FAW,Chassis  (HD360CG),9726,MT,D,400,38000,0,0,0,0,0,0,8X4,0,0,2,8,CBU,China,0,0,3,0,0,0,0,2,0,0,0,0
2022,FAW,Chassis  (HD380CG),9726,MT,D,400,31000,6,R20012.00,380,860 + 4660 + 13,11823 x  2550 x  2990,2,8X4,FR,76,2,12,CBU,China,0,2,0,2,0,0,0,0,1,1,0,0
2022,FAW,Chassis  (FD280CG),7700,MT,D,300,26000,0,0,0,0,0,0,6X4,0,0,2,6,CBU,China,0,5,4,0,0,2,2,0,1,0,4,1
2022,FAW,Damp Truck (FD336DT),9726,MT,D,400,32000,0,0,0,0,0,0,6X4,0,0,2,6,CBU,China,8,1,3,2,0,0,0,0,0,0,1,0
2022,FAW,Damp Truck (FD340DT),9726,MT,D,400,25000,6,R20012.00,340,4150 + 1350,7843 x  2550 x  2550,2,6X4,FR,76,2,10,CBU,China,9,13,2,0,0,1,5,0,0,0,0,0
2022,FAW,Damp Truck (HD360DT),9726,MT,D,400,38000,0,0,0,0,0,0,8X4,0,0,2,8,CBU,China,0,0,0,0,0,1,0,1,0,0,0,0
2022,FAW,Damp Truck (HD380DT),9726,MT,D,400,31000,6,R24012.00,380,860 + 3910 + 14,9563 x  2550 x  2550,2,8X4,FR,80,2,12,CBU,China,3,13,0,0,3,0,0,0,0,0,0,0
2022,FAW,Damp Truck (FD 280DT),7700,MT,D,300,26000,0,0,0,0,0,0,6X4,0,0,2,6,CBU,China,0,1,3,0,0,0,0,0,5,1,0,0
2022,FAW,Damp Truck (FD 290DT),7700,MT,D,300,26500,5,R20011.00,290,4200 + 1325,8945 x  2495 x  3240,2,6X4,FR,90,2,10,CBU,China,0,0,0,0,0,0,0,0,0,0,0,5
2022,FAW,Mixer Truck (FD280MT),7700,MT,D,300,26000,0,0,0,0,0,0,6X4,0,0,2,6,CBU,China,4,0,0,0,0,1,0,0,1,0,0,2
2022,HINO,SG 260 TH,7684,MT,D,200,34000,5428,10.000R20016 PR,260,3280,5545 x  2490 x  2730,2,4X2,FR,100,2,6,CKD,INA,35,34,32,0,0,0,0,0,0,0,0,0
2022,HINO,SG 285 TH,7684,MT,D,200,38000,5285,10.000R20016 PR,285,3280,5545 x  2490 x  2730,2,4X2,FR,106,2,6,CKD,INA,10,6,19,1,0,0,0,0,0,0,0,0
2022,HINO,FL 235 JN,7684,MT,D,200,26000,5857,10.00020016 PR,235,4130+1300,8480 x  2460 x  2695,2,6X2,FR,94,2,10,CKD,INA,5,7,0,0,0,0,0,0,0,0,0,0
2022,HINO,FL 245 JN,7684,MT,D,200,26000,6833,11.00020016 PR,245,4030+1350,8950 x  2490 x  2785,2,6X2,FR,106,2,10,CKD,INA,26,18,36,0,0,0,0,0,0,0,0,0
2022,HINO,FL 235 JW,7684,MT,D,200,26000,5857,10.00020016 PR,235,5760+1300,11275 x  2460 x  2695,2,6X2,FR,94,2,10,CKD,INA,85,100,161,0,0,0,0,0,0,0,0,0
2022,HINO,FL 260 JT,7684,MT,D,200,26000,5857,10.00020016 PR,260,4980+1300,9730 x  2450 x  2695,2,6X2,FR,94,2,10,CKD,INA,30,24,6,0,0,0,0,0,0,0,0,0
2022,HINO,FL 260 JW,7684,MT,D,200,26000,5857,10.00020016 PR,260,5760+1300,11275 x  2460 x  2695,2,6X2,FR,94,2,10,CKD,INA,37,33,40,0,0,0,0,0,0,0,0,0
2022,HINO,FL 245 JW,7684,MT,D,200,26000,5857,10.00020016 PR,235,5760+1300,11275 x  2460 x  2695,2,6X2,FR,94,2,10,CKD,INA,4,1,0,0,0,0,0,0,0,0,0,0
2022,HINO,FM 260 JW,7684,MT,D,200,26000,5857,10.00020016 PR,260,5760+1300,11275 x  2450 x  2700,2,6X4,FR,86,2,10,CKD,INA,57,52,60,0,0,0,0,0,0,0,0,0
2022,HINO,FM 260 JD,7684,MT,D,200,26000,6428,10.00020016 PR,260,4130+1300,8480 x  2450 x  2700,2,6X4,FR,86,2,10,CKD,INA,612,320,109,0,0,0,0,0,0,0,0,0
2022,HINO,FM 285 JD,7684,MT,D,200,26000,6142,10.00020016 PR,285,4130+1300,8480 x  2460 x  2700,2,6X4,FR,90,2,10,CKD,INA,55,175,325,0,0,0,0,0,0,0,0,0
2022,HINO,FM 260 JM,7684,MT,D,200,26000,6428,10.00020016 PR,260,3380+1300,7330 x  2450 x  2700,2,6X4,FR,86,2,10,CKD,INA,8,6,0,0,0,0,0,0,0,0,0,0
2022,HINO,FM 350 PL,10520,MT,D,200,26000,6428,11.00020018 PR,350,3480+1350,7645 x  2490 x  2920,2,6X4,FR,98,2,10,CKD,INA,6,1,1,0,0,0,0,0,0,0,0,0
2022,HINO,FM 350 PD,10520,MT,D,200,26000,5857,11.00020018 PR,350,3930+1350,8745 x  2490 x  2920,2,6X4,FR,107,2,10,CKD,INA,7,11,0,0,0,0,0,0,0,0,0,0
2022,HINO,FM 265 TH,7684,MT,D,200,35000,5857,11.000R20016 PR,265,3280+1350,6745 x  2495 x  2755,2,6X4,FR,97,2,10,CKD,INA,0,0,0,1,0,0,0,0,0,0,0,3
2022,HINO,FM 285 TH,7684,MT,D,200,38000,5857,11.000R20016 PR,285,3280+1350,6745 x  2495 x  2755,2,6X4,FR,97,2,10,CKD,INA,9,22,44,5,38,1,2,0,0,0,0,1
2022,HINO,FL 285 TH ABS,0,0,0,0,38000,0,0,0,0,0,0,0,0,0,0,0,0,INA,0,0,0,0,0,0,0,0,0,1,0,0
2022,HINO,FG 235 TH,7684,MT,D,200,30000,5857,10.00020016 PR,235,3450,5665 x  2475 x  2625,2,4X2,FR,94,2,6,CKD,INA,51,42,48,0,0,0,0,0,0,0,0,0
2022,HINO,ZY  0 HR,12913,MT,D,330,50000,"5,41",12.00 R24,410,1850+3750+150,9290 x  2545 x  3205,2,8X4,FR,99,2,12,CBU,Japan,27,33,20,33,16,17,8,32,22,28,8,26
2022,HINO,ZS4141,12913,MT,D,330,41000,"7,21",12.00 R24,410,4145+1500,8245 x  2545 x  3205,2,6X4,FR,75,2,10,CBU,Japan,0,0,10,0,0,3,9,25,20,17,0,36
2022,HINO,SV1E,12913,MT,D,330,41000,"7,21",12.00 R24,410,4145+1500,8245 x  2545 x  3205,2,6X4,FR,75,2,10,CBU,Japan,0,0,0,0,6,14,5,0,0,0,0,0
2022,HINO,FMX 280 TH,0,MT,D,0,38000,0,0,0,0,0,0,6X2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
2022,HINO,FM 350 TH,10520,MT,D,200,44000,5428,10.00020016 PR,350,3380+1300,6615 x  2495 x  2825,2,6X4,FR,112,2,10,CKD,INA,8,14,37,4,6,3,0,0,0,1,0,0
2022,HINO,FL 260 JN,0,0,0,0,26000,0,0,0,0,0,0,0,0,0,0,0,CKD,INA,0,0,0,29,26,31,63,60,42,56,39,29
2022,HINO,FL 260 JW (EIV),0,0,0,0,26000,0,0,0,0,0,0,0,0,0,0,0,CKD,INA,0,0,0,107,86,101,209,162,111,86,58,186
2022,HINO,FL 280 JT,0,0,0,0,26000,0,0,0,0,0,0,0,0,0,0,0,CKD,INA,0,0,0,15,7,19,23,14,12,24,71,27
2022,HINO,FL 280 JW,0,0,0,0,26000,0,0,0,0,0,0,0,0,0,0,0,CKD,INA,0,0,0,27,31,70,69,48,58,129,12,66
2022,HINO,FLX 280 JW,7684,0,0,0,26000,0,0,0,0,0,0,0,0,0,0,0,CKD,INA,0,0,0,0,0,0,0,11,7,6,7,0
2022,HINO,FM 260 JD (EIV),0,0,0,0,26000,0,0,0,0,0,0,0,0,0,0,0,CKD,0,0,0,0,0,0,0,6,5,0,0,0,0
2022,HINO,FM 280 JD,0,0,0,0,26000,0,0,0,0,0,0,0,0,0,0,0,CKD,INA,0,0,0,468,491,834,813,845,632,635,865,570
2022,HINO,FM 280 JM,0,0,0,0,26000,0,0,0,0,0,0,0,0,0,0,0,CKD,INA,0,0,0,5,17,32,12,6,29,19,22,14
2022,HINO,FM 280 JW,0,0,0,0,26000,0,0,0,0,0,0,0,0,0,0,0,CKD,INA,0,0,0,36,42,66,84,132,120,107,158,114
2022,HINO,FM 340 PL,0,0,0,0,26000,0,0,0,0,0,0,0,0,0,0,0,CKD,INA,0,0,0,0,4,12,14,6,18,22,26,7
2022,HINO,FM 340 PD,0,0,0,0,26000,0,0,0,0,0,0,0,0,0,0,0,CKD,INA,0,0,0,6,6,24,12,12,42,26,31,45
2022,HINO,FG 260 TH,0,0,0,0,34000,0,0,0,0,0,0,0,0,0,0,0,CKD,INA,0,0,0,39,39,65,61,48,96,84,114,72
2022,HINO,SG 280 TH,0,0,0,0,38000,0,0,0,0,0,0,0,0,0,0,0,CKD,INA,0,0,0,52,44,90,72,73,65,59,37,69
2022,HINO,FM 280 TH,0,0,0,0,38000,0,0,0,0,0,0,0,0,0,0,0,CKD,INA,0,0,0,22,6,20,7,23,49,14,11,23
2022,HINO,FM 340 TH,0,0,0,0,45000,0,0,0,0,0,0,0,0,0,0,0,CKD,INA,0,0,0,2,9,24,29,35,16,28,19,21
2022,ISUZU,FVZ34 P,7790,MT,D,200,26000,6143,10.00020016PR,285,4650+650,"8,365 x  2,450 x  2,860",3,6X4,FR,83,2,10,CKD,INA,101,129,137,42,27,17,7,6,0,1,12,4
2022,ISUZU,FVZ34 T LWB,7790,MT,D,200,26000,6143,10.00020016PR,285,6470+650,"11,555 x  2,450 x  2,860",3,6X4,FR,83,2,10,CKD,INA,9,20,9,23,11,71,126,169,204,160,104,136
2022,ISUZU,GVR 34 J HR ABS,7790,MT,D,370,38000,5125,10.00020 16PR,285,3560,5860 x  2485 x  2920,3,4X2,FR,99,2,6,CKD,INA,26,22,53,29,42,32,2,86,76,79,98,58
