Tahun,BRAND,TYPE MODEL,CC,TRANS,FUEL,"TANK
CAPT","GVW
(Kg)",GEAR RATIO,WHEEL & TYRE SIZE,PS / HP,WHEEL BASE,"DIMENSION
P x L xT",SEATER,DRIVE SYS,,SPEED,DOOR,WHEELS,CBU / CKD,"ORIGIN
COUNTRY",JAN,FEB,MAR,APR,MAY,JUN,JUL
2025,MITSUBISHI MOTORS,Pajero Sport 24L DAKAR ULTIMATE0L 4X4 8A/T,2442000000000.000,AT,D,68,2710000000000.000,3692000000000.000,265/60 R18,181,2800000000000.000,4785 X 1815 X 1805,7,4X4,4WD,-,4,4,CKD,INA,141.00,189.00,148.00,142.00,,,
2025,MITSUBISHI MOTORS,Pajero Sport 25L GLX (4x4) 5MT,2477000000000.000,MT,D,70,2710000000000.000,4090000000000.000,265/60 R16,136,2800000000000.000,4785 X 1815 X 1800,7,4X4,4WD,-,4,4,CKD,INA,53.00,54.00,55.00,54.00,,,
2025,NISSAN,Terra VL 25 AT 4x4,2488000000000.000,AT,G,-,-,-,-,-,-,-,-,4X4,-,-,5,4,CBU,Thailand,10.00,5.00,3.00,6.00,,,
2025,GWM,TANK 5000 Hev 20T (4X4) A/T,1998000000000.000,AT,HYBRID,75,3,3900000000000.000,265/50R20,180,3,"5,078 x 1,934 x 1,905",7,4X4,4WD,240,5,4,CBU,Thailand,13.00,25.00,42.00,12.00,,,
2025,GWM,TANK 3000 Hev 20T (4X4) A/T,1998000000000.000,AT,HYBRID,75,2830000000000.000,3460000000000.000,265/65 R17,180,3,"4,760 x 1,930 x 1,903",7,4X4,4WD,240,5,4,CBU,Thailand,36.00,45.00,65.00,12.00,,,
2025,GWM,GWM TANK 3000DIESEL 24T (4X4) A/T,2370000000000.000,AT,D,-,-,-,265/65 R17,184,2750000000000.000,"4,760 x 1,930 x 1,903",5,4X4,4WD,-,5,4,CBU,Thailand,-,-,-,-,,,
2025,SUBARU,Forester 20i-L (SK7),1995000000000.000,CVT,G,63,2223000000000.000,-,225/60 R17,154,2670000000000.000,"4,640 x 1,815 x 1,730",5,4X4,4WD,-,4,4,CBU,Japan,3.00,1.00,1.00,1.00,,,
2025,SUBARU,Forester 20i-S ES (SK7),1995000000000.000,CVT,G,63,2223000000000.000,-,225/55 R18,154,2670000000000.000,"4,640 x 1,815 x 1,730",5,4X4,4WD,-,4,4,CBU,Japan,1.00,5.00,15.00,-,,,
2025,SUBARU,Crosstrek 20i-S ES (GU7),1995000000000.000,CVT,G,63,1895000000000.000,-,225/55 R18,154,2670000000000.000,"4,495 x 1,800 x 1,600",5,4X4,4WD,-,4,4,CBU,Japan,3.00,5.00,7.00,-,,,
2025,SUBARU,Crosstrek 20i-L ES (GU7),1995000000000.000,CVT,G,63,1895000000000.000,-,225/60R17,154,2670000000000.000,"4,495 x 1,800 x 1,600",5,4X4,4WD,-,4,4,CBU,Japan,-,-,-,-,,,
2025,SUBARU,Forester 25i-S ES (SL9),2498000000000.000,CVT,G,63,-,-,225/55 R18,185,2670000000000.000,4655 x 1830 x 1730,5,4X4,4WD,-,4,4,CBU,Japan,-,-,-,-,,,
2025,SUBARU,Outback 25i-T ES (BT9),2498000000000.000,CVT,G,63,2200000000000.000,-,225/60 R18,188,2745000000000.000,"4,870 x 1,875 x 1,675",5,4X4,4WD,-,4,4,CBU,Japan,3.00,-,3.00,-,,,
2025,SUBARU,WRX WAGON 24 GT-S ES (VNH),2387000000000.000,CVT,G,63,1647000000000.000,-,225/45 R18,275,2670000000000.000,"4,755 x 1,795 x 1,500",5,4X4,4WD,-,4,4,CBU,Japan,-,-,-,-,,,
2025,SUBARU,WRX WAGON 24 tS ES (VNH),2387000000000.000,CVT,G,63,1653000000000.000,-,225/45 R18,275,2670000000000.000,"4,755 x 1,795 x 1,500",5,4X4,4WD,-,4,4,CBU,Japan,1.00,-,3.00,1.00,,,
2025,VOLVO CARS,XC60 Plugin Hybrid,1969000000000.000,AT,PHEV,71,2660000000000.000,-,235/55 R19,-,2865000000000.000,4708X1902X1653,5,4X2,AWD,185,5,4,CBU,Malaysia,-,5.00,4.00,-,,,
2025,VOLVO CARS,XC90 Plugin Hybrid,1969000000000.000,AT,PHEV,71,2948000000000.000,-,275/45 R20,-,2985000000000.000,4953X2008X1771,7,4X2,AWD,185,5,4,CBU,Malaysia,1.00,-,-,4.00,,,
2025,LEXUS,LX 600,3456000000000.000,AT,G,-,-,-,-,-,-,-,4,4X4,AWD,-,4,4,CBU,Japan,9.00,2.00,1.00,6.00,,,
2025,LEXUS,LX 700H,3445000000000.000,AT,HYBRID,-,2680000000000.000,-,265 / 50 R22,-,2850000000000.000,5100X1990X1895,7,4X4,AWD,-,4,4,CBU,Japan,-,-,-,-,,,
2025,BMW,XM AT,4395000000000.000,AT,PHEV,69,3300000000000.000,-,275/35 R23 108Y; HL 315/30 R23 1,653,3105000000000.000,5110 x 2005 x 1755,5,4X4,4WD,-,5,4,CBU,USA,-,2.00,4.00,1.00,,,
2025,BMW,XM 50e AT,-,AT,PHEV,-,-,-,-,-,-,-,-,4X4,4WD,-,-,-,-,-,-,2.00,-,1.00,,,
2025,BMW,XM Label AT,4395000000000.000,AT,PHEV,69,3400000000000.000,-,275/40 R22 107Y; 315/35 R22 111Y,748,3098000000000.000,5053 x 2095 x 1705,5,4X4,4WD,-,5,4,CBU,Germany,-,-,-,-,,,
2025,BMW,iX1 eDrive20 A/T,-,AT,BEV,-,-,-,-,-,-,-,-,4X4,4WD,-,-,-,-,-,9.00,18.00,8.00,4.00,,,
2025,BMW,iX xDrive50,-,AT,BEV,-,3145000000000.000,-,275/40 R22 107Y;275/40 R22 107Y,523,3000000000000.000,4960 x 1967 x 1696,5,4X4,4WD,-,5,4,CBU,Germany,-,1.00,-,-,,,
2025,MAZDA,CX-60 33 MHEV AWD Elite,3283000000000.000,AT,G,58,-,-,235/50R20,284,2870000000000.000,"4,740 x 1,890 x 1,6865",5,4X4,4WD,-,5,4,CBU,Japan,2.00,15.00,8.00,5.00,,,
2025,MAZDA,CX-60 33 MHEV AWD Kuro,3283000000000.000,AT,G,58,-,-,235/50R20,284,2870000000000.000,"4,740 x 1,890 x 1,6865",5,4X4,4WD,-,5,4,CBU,Japan,18.00,12.00,3.00,3.00,,,
2025,MERCEDES BENZ,AMG G 63,3982000000000.000,AT,G,100,3200000000000.000,9,-,585,2890000000000.000,"4,873 x 2,187 x 1,969",5,4X4,4WD,-,5,4,CBU,-,-,-,-,-,,,
2025,TOYOTA,Land Cruiser 300 GR0S,4461000000000.000,AT,D,-,-,-,-,-,-,-,7,4X4,AWD,5,5,4,CKD,INA,20.00,25.00,34.00,37.00,,,
2025,TOYOTA,Land Cruiser 300 VX0R,4461000000000.000,AT,D,-,-,-,-,-,-,-,7,4X4,AWD,5,5,4,CBU,Japan,18.00,23.00,29.00,20.00,,,
2025,TOYOTA,Land Cruiser 70,4461000000000.000,MT,D,-,-,-,-,-,3180000000000.000,4865X1800X1955,7,4X4,AWD,5,5,4,CBU,JAPAN,-,-,-,-,,,
2025,TOYOTA,New Fortuner 28 With Gr Parts 4X4 Dsl A/T Imp 2024,2755000000000.000,AT,D,80,-,4555000000000.000,265 / 60 R18,163 / 3400,2745000000000.000,4795x1855x1835,7,4X4,AWD,5,5,4,CKD,INA,9.00,10.00,4.00,15.00,,,
2025,TOYOTA,New Fortuner Vrz 28 4X4 Dsl A/T Imp 2024,2755000000000.000,AT,D,80,-,4555000000000.000,265 / 60 R18,163 / 3400,2745000000000.000,4795x1855x1835,7,4X4,AWD,5,5,4,CKD,INA,29.00,13.00,6.00,2.00,,,
2025,TOYOTA,New Fortuner 28 Gr Sport 4X4 Dsl A/T Imp 2024,2755000000000.000,AT,D,80,-,4555000000000.000,265 / 60 R18,163 / 3400,2745000000000.000,4795x1855x1835,7,4X4,AWD,5,5,4,CKD,INA,149.00,146.00,140.00,148.00,,,
2025,MITSUBISHI FUSO,FE 84G BC N,3908000000000.000,MT,D,100,8000000000000.000,6166000000000.000,"7,50016014PR",136,3350000000000.000,6050 X 2035 X 2210,3,4X2,FR,112,3,6,CKD,INA,86.00,71.00,97.00,24.00,,,
2025,MITSUBISHI FUSO,FE 71 BC N,3908000000000.000,MT,D,70,5200000000000.000,4875000000000.000,"7,50015012PR",110,2500000000000.000,4890 X 1750 X 2055,3,4X2,FR,116,3,4,CKD,INA,-,3.00,-,4.00,,,
2025,MITSUBISHI FUSO,FE 71L BC N,3908000000000.000,MT,D,70,5200000000000.000,4875000000000.000,"7,50015012PR",110,2500000000000.000,4890 X 1750 X 2055,3,4X2,FR,116,3,4,CKD,INA,18.00,14.00,26.00,21.00,,,
2025,MITSUBISHI FUSO,FE 71L BCL N,3908000000000.000,MT,D,70,5200000000000.000,4875000000000.000,"7,50015012PR",110,2500000000000.000,4890 X 1750 X 2055,3,4X2,FR,116,3,4,CKD,INA,3.00,-,4.00,3.00,,,
2025,HINO,New 110 SDB,4009000000000.000,MT,D,100,7000000000000.000,5125000000000.000,700016014R,110,3380000000000.000,3380 x 6026 x 1864,-,4X2,FR,115,-,4,CKD,INA,-,-,-,-,,,
2025,HINO,136MDB L STD,4009000000000.000,MT,D,100,7000000000000.000,5125000000000.000,700016014R,110,3380000000000.000,3380 x 6026 x 1864,-,4X2,FR,115,-,4,CKD,INA,-,10.00,10.00,15.00,,,
2025,HINO,GB150,4009000000000.000,-,D,100,8000000000000.000,5571000000000.000,175x6000127,150,3870000000000.000,7790x2065x1785,-,-,-,113,-,6,CKD,INA,9.00,13.00,30.00,16.00,,,
2025,HINO,115SDB STD,4009000000000.000,MT,D,100,5400000000000.000,4625000000000.000,16x7JJ030,115,2530000000000.000,5075x1730x2116,-,-,-,118,-,4,CKD,INA,5.00,-,11.00,4.00,,,
2025,ISUZU,NQR71 EC,4570000000000.000,MT,D,100,8000000000000.000,6142000000000.000,750015014PR,125,4175000000000.000,"7,445 x 2,100 x 1,630",-,4X2,FR,110,2,6,CKD,INA,52.00,61.00,44.00,27.00,,,
2025,ISUZU,NLR55 B,2771000000000.000,MT,D,75,5100000000000.000,5,225/75/R16,100,2490000000000.000,"4,870 x 1,835 x 2,170",16,4X2,FR,-,2,4,CKD,INA,135.00,112.00,80.00,114.00,,,
2025,ISUZU,NLR71 BL,4570000000000.000,MT,D,100,5100000000000.000,4,225/75/R16,125,3360000000000.000,"6,170 x 1,835 x 2,200",3,4X2,FR,-,2,4,CKD,INA,-,-,-,-,,,
2025,HINO,AK240 STD,-,-,-,-,15000000000000.000,-,-,-,-,-,-,-,-,-,-,-,CKD,INA,3.00,-,-,15.00,,,
2025,HINO,RM280 STD,-,-,-,-,16500000000000.000,-,-,-,-,-,-,-,-,-,-,-,CKD,INA,55.00,72.00,60.00,35.00,,,
2025,HINO,RN 285,7684000000000.000,MT,D,270,16000000000000.000,4300000000000.000,11R225016PR,285,6000000000000.000,11670 x 2450 x 2020,43059000000000.000,4X2,FR,119,-,6,CKD,INA,-,-,-,-,,,
2025,HINO,RK280 STD,-,-,-,-,15500000000000.000,-,-,-,-,-,-,-,-,-,-,-,CKD,INA,7.00,20.00,4.00,5.00,,,
2025,MERCEDES BENZ CV,OF 917 (4X2) 5300 M/T [E4],3900000000000.000,AT,D,200,10400000000000.000,3100 0 061,235/75 R 175,170,5300000000000.000,8606 x 2199,-,4X2,FR,110,-,4,CBU,India,1.00,5.00,-,-,,,
2025,MERCEDES BENZ CV,OF 917 AT (WB 5300),3900000000000.000,AT,D,200,10400000000000.000,3100 0 061,235/75 R 175,170,5300000000000.000,8606 x 2199,-,4X2,FR,110,-,4,CBU,India,-,-,-,-,,,
2025,MERCEDES BENZ CV,OF 917 (4X2) 4250 M/T [E4],3900000000000.000,MT,D,200,10400000000000.000,5400 0 071,235/75 R 175,170,4250000000000.000,7447 x 2199,-,4X2,FR,110,-,4,CBU,India,2.00,3.00,5.00,2.00,,,
2025,MERCEDES BENZ CV,OF 1623 L [E4],6374000000000.000,MT,D,380,16000000000000.000,6700 0 073,1100 R 225,238,5950000000000.000,11765 x 2500,-,4X2,FR,110,-,4,CBU,India,7.00,14.00,-,-,,,
2025,MERCEDES BENZ CV,OH 1626 L MT,6374000000000.000,MT,D,300,16000000000000.000,6700 0 073,1100 R 225,260,5950000000000.000,12000 x 2498,-,4X2,RR,120,-,4,CKD,INA,-,-,-,-,,,
2025,MERCEDES BENZ CV,OH 1626 L MT [E4],6374000000000.000,MT,D,400,16000000000000.000,6700 0 073,1100 R 225,256,5950000000000.000,11610 x 2500,-,4X2,RR,100,-,4,CKD,INA,30.00,-,35.00,36.00,,,
2025,MERCEDES BENZ CV,OH 1626 L AT,6374000000000.000,AT,D,300,16000000000000.000,349 0 065,1100 R 225,260,5950000000000.000,12000 x 2498,-,4X2,RR,120,-,4,CKD,INA,-,-,-,-,,,
2025,MERCEDES BENZ CV,OH 1626 S [E4],6374000000000.000,MT,D,400,16000000000000.000,6700 0 073,1100 R 225,256,5950000000000.000,11610 x 2500,-,4X2,RR,100,-,4,CKD,INA,-,-,-,1.00,,,
2025,MERCEDES BENZ CV,OC 500 RF 2542 Maxi,11967000000000.000,AT,D,410,25500000000000.000,336 0 062,295 / 80 R 225,422,6300000000000.000,13500 x 2400,-,6X2,RR,120,-,6,CBU,Spain,-,-,4.00,2.00,,,
2025,MERCEDES BENZ CV,OC 500 RF 2542 DD,11967000000000.000,AT,D,410,25500000000000.000,336 0 062,295 / 80 R 225,422,6800000000000.000,13500 x 2400,-,6X2,RR,100,-,6,CBU,Spain,-,-,4.00,-,,,
2025,SCANIA,K450CB06X2,-,AT,D,-,-,-,-,-,-,-,2,6X2,FF,6,2,6,CBU,Swedia,-,-,2.00,-,,,
2025,SCANIA,K250IB04X2,13000000000000.000,AT,D,300,25000000000000.000,"3070000,00",275/70R225,310,6000000000000.000,13095 x 2500 x 1680,2,6X2,FF,6,2,6,CBU,Swedia,-,-,-,-,,,
2025,SCANIA,K410CB06X2,13000000000000.000,AT,D,460,25000000000000.000,"3070000,00",295/80R225,410,6000000000000.000,13095 x 2500 x 1680,2,6X2,FF,12,2,6,CBU,Swedia,5.00,8.00,-,2.00,,,
2025,SCANIA,K410IB06X2,13000000000000.000,AT,D,460,25000000000000.000,"3070000,00",295/80R225,410,6000000000000.000,13095 x 2500 x 1680,2,6X2,FF,12,2,6,CBU,Swedia,-,-,-,-,,,
2025,DAIHATSU,Gran Max PU 13 STD,1298000000000.000,MT,G,43,1950000000000.000,5125000000000.000,175R1308PR,88,2650000000000.000,4149X1665X1850,3,4X2,FR,-,2,4,CKD,INA,418.00,320.00,107.00,136.00,339.00,257.00,246.00
2025,DAIHATSU,Gran Max PU 13 30WAY,1298000000000.000,MT,G,43,1950000000000.000,5125000000000.000,175R1308PR,88,2650000000000.000,4195X1675X1890,3,4X2,FR,-,2,4,CKD,INA,29.00,31.00,30.00,20.00,48.00,27.00,40.00
2025,DAIHATSU,Gran Max PU 13 Deckless,1298000000000.000,MT,G,43,1950000000000.000,5125000000000.000,175R1308PR,88,2650000000000.000,4195X1675X1890,3,4X2,FR,-,2,4,CKD,INA,-,-,-,-,-,30.00,-
2025,DAIHATSU,Gran Max PU 13 Gateless,1298000000000.000,MT,G,43,1950000000000.000,5125000000000.000,175R1308PR,88,2650000000000.000,4195X1675X1890,3,4X2,FR,-,2,4,CKD,INA,10.00,-,11.00,24.00,14.00,10.00,-
2025,DAIHATSU,Gran Max PU 15 STD,1495000000000.000,MT,G,43,2100000000000.000,5125000000000.000,175R1308PR,97,2650000000000.000,4149X1665X1850,3,4X2,FR,-,2,4,CKD,INA,293.00,270.00,207.00,217.00,403.00,321.00,328.00
2025,DAIHATSU,Gran Max PU 15 STD AC PS,1495000000000.000,MT,G,43,2100000000000.000,5125000000000.000,175R1308PR,97,2650000000000.000,4149X1665X1850,3,4X2,FR,-,2,4,CKD,INA,"2,212,000,000,000.00","2,242,000,000,000.00","2,203,000,000,000.00","1,078,000,000,000.00","2,441,000,000,000.00","2,156,000,000,000.00","2,529,000,000,000.00"
2025,DAIHATSU,Gran Max PU 15 30WAY,1495000000000.000,MT,G,43,2100000000000.000,5125000000000.000,175R1308PR,97,2650000000000.000,4149X1665X1850,3,4X2,FR,-,2,4,CKD,INA,20.00,25.00,23.00,19.00,38.00,33.00,32.00
2025,ISUZU,PHR 54 C AB,2499000000000.000,MT,D,47,2540000000000.000,-,-,-,-,-,-,4X2,FR,-,2,4,CKD,INA,10.00,10.00,15.00,3.00,15.00,6.00,9.00
2025,ISUZU,PHR 54 C AA,2499000000000.000,MT,D,47,2540000000000.000,-,-,-,-,-,-,4X2,FR,-,2,4,CKD,INA,932.00,733.00,796.00,764.00,911.00,778.00,938.00
2025,ISUZU,D0MAX SC,2499000000000.000,MT,D,76,2750000000000.000,4100000000000.000,245/70/R16,109,3095000000000.000,"5,215 x 1,860 x 1,780",3,4X4,4WD,-,2,4,CBU,Thailand,-,-,10.00,-,32.00,15.00,6.00
2025,MITSUBISHI MOTORS,L300 D P/U FLD,2500000000000.000,MT,D,47,2450000000000.000,5286000000000.000,"7,0001408PR",74,2200000000000.000,4170 X 1700 X 1845,3,4X2,FR,140,2,4,CKD,INA,861.00,820.00,736.00,568.00,954.00,876.00,877.00
2025,MITSUBISHI MOTORS,L300 CC,2268000000000.000,MT,D,47,2345000000000.000,3909000000000.000,"7,0001408PR",99,2350000000000.000,4165 X 1695 X 1915,3,4X2,FR,-,2,4,CBU,Phillipines,42.00,125.00,268.00,149.00,170.00,90.00,21.00
2025,MITSUBISHI MOTORS,Triton 25L SC HDX (4X4) MT,2477000000000.000,MT,D,75,2760000000000.000,4636000000000.000,245/75/R16,178,3000000000000.000,5080 X 1815 X 1795,5,4X4,4WD,165,4,4,CBU,Thailand,19.00,248.00,125.00,319.00,133.00,284.00,334.00
2025,MITSUBISHI MOTORS,Triton 25L SC GLX (4X2) MT,2477000000000.000,MT,D,75,2760000000000.000,4090000000000.000,205R16C 110/80R 8PR,136,3000000000000.000,5080 X 1785 X 1780,2,4X2,FR,-,2,4,CBU,Thailand,8.00,21.00,14.00,10.00,14.00,8.00,14.00
2025,SUZUKI,New Carry PU FD,1493000000000.000,MT,G,42,2085000000000.000,4875000000000.000,175/70 R13,79,1970000000000.000,3875 X 1570 X 1915,3,4X2,FR,-,2,4,CKD,INA,"1,613,000,000,000.00","1,704,000,000,000.00","1,220,000,000,000.00","1,379,000,000,000.00","1,813,000,000,000.00","1,336,000,000,000.00","2,019,000,000,000.00"
2025,SUZUKI,New Carry PU WD,1493000000000.000,MT,G,42,2085000000000.000,4875000000000.000,175/70 R13,79,1970000000000.000,3875 X 1570 X 1915,3,4X2,FR,-,5,4,CKD,INA,370.00,363.00,278.00,341.00,494.00,272.00,381.00
2025,SUZUKI,New Carry CH,1493000000000.000,MT,G,42,2085000000000.000,4875000000000.000,175/70 R13,79,1970000000000.000,3875 X 1570 X 1915,3,4X2,FR,-,5,4,CKD,INA,33.00,48.00,9.00,53.00,85.00,44.00,118.00
2025,DFSK,DXK1021TYQ1 15 AC STD (4X2) MT,1498000000000.000,MT,G,55,2460000000000.000,-,185R14C08PR,102,2750000000000.000,4440 X 1810 X 1890,3,4X2,FR,-,2,4,CKD,INA,1.00,70.00,97.00,45.00,65.00,37.00,55.00
2025,TOYOTA,Hi-Lux 24 PU SC 4X4,2394000000000.000,AT,D,70,1880000000000.000,-,255 / 70 R15C,144 / 3400,3085000000000.000,5260X1835X1850,4,4X4,4WD,-,4,4,CBU,Thailand,214.00,150.00,120.00,74.00,107.00,129.00,183.00
2025,TOYOTA,Hi-Lux Rangga Mb Cab0Chassis 20 Std,1998000000000.000,M/T,G,-,-,-,195R14C,-,2750000000000.000,4970X1785X1740,2,4X2,FR,5,2,4,CBU,Thailand,3.00,3.00,3.00,-,2.00,2.00,2.00
2025,TOYOTA,Hi-Lux Rangga P/U Cab0Chassis 20 Std,1998000000000.000,M/T,G,-,-,-,195R14C,-,2750000000000.000,4970X1785X1740,2,4X2,FR,5,2,4,CBU,Thailand,28.00,17.00,8.00,4.00,18.00,5.00,2.00
2025,TOYOTA,Hi-Lux Rangga P/U 20 Std,1998000000000.000,M/T,G,-,-,-,195R14C,-,2750000000000.000,4970X1785X1740,2,4X2,FR,5,2,4,CBU,Thailand,170.00,155.00,192.00,155.00,193.00,167.00,194.00
2025,TOYOTA,Hi-Lux Rangga P/U 20 High,1998000000000.000,M/T,G,-,-,-,215 / 65 R16C,-,2750000000000.000,4970X1785X1740,2,4X2,FR,5,2,4,CBU,Thailand,41.00,15.00,262.00,34.00,48.00,66.00,85.00
2025,TOYOTA,Hi-Lux Rangga P/U Cab0Chassis 24 Dsl Std,2393000000000.000,M/T,D,-,-,-,195R14C,-,2750000000000.000,4970X1785X1740,2,4X2,FR,5,2,4,CBU,Thailand,21.00,27.00,8.00,-,5.00,5.00,4.00
2025,TOYOTA,Hi-Lux Rangga P/U Dsl 24 Std,2393000000000.000,M/T,D,-,-,-,195R14C,-,2750000000000.000,4970X1785X1740,2,4X2,FR,5,2,4,CBU,Thailand,134.00,76.00,88.00,18.00,55.00,52.00,43.00
2025,TOYOTA,Hi-Lux Rangga P/U Cab0Chassis 24 Dsl High A/T,2393000000000.000,A/T,D,-,-,-,215 / 65 R16C,-,2750000000000.000,4970X1785X1740,2,4X2,FR,5,2,4,CBU,Thailand,9.00,2.00,3.00,-,4.00,1.00,1.00
2025,TOYOTA,Hi-Lux Rangga P/U 24 Dsl High,2393000000000.000,M/T,D,-,-,-,215 / 65 R16C,-,2750000000000.000,4970X1785X1740,2,4X2,FR,5,2,4,CBU,Thailand,4.00,18.00,92.00,35.00,17.00,15.00,12.00
2025,TOYOTA,Hi-Lux Rangga P/U 24 Dsl High A/T,2393000000000.000,A/T,D,-,-,-,215 / 65 R16C,-,2750000000000.000,4970X1785X1740,2,4X2,FR,5,2,4,CBU,Thailand,16.00,44.00,46.00,34.00,20.00,25.00,18.00
2025,TOYOTA,Hi-Lux Rangga Mb Cab Chassis 24 Dsl Std,2393000000000.000,MT,G,-,-,-,195R14C,-,2750000000000.000,-,-,4X2,FR,-,-,-,CBU,Thailand,-,6.00,4.00,1.00,3.00,9.00,4.00
2025,TOYOTA,Hi-Lux Rangga Mb Cab Chassis 24 Dsl High A/T,2393000000000.000,MT,D,-,-,-,195R14C,-,2750000000000.000,-,-,4X2,FR,-,-,-,CBU,Thailand,3.00,5.00,-,-,-,1.00,-1.00
2025,WULING,Formo Max 15 MT,1200000000000.000,MT,G,42,-,5,195/60 R15,107,2720000000000.000,4530X1691X1730,-,4X2,FR,-,5,4,CKD,INA,141.00,293.00,21.00,41.00,81.00,56.00,8.00
2025,FAW,Mixer Truck (DB130MT),4214000000000.000,MT,D,80,10000000000000.000,-,-,-,-,-,-,4X2,-,-,2,4,CBU,China,-,-,-,-,-,-,-
2025,FAW,Chassis (DD130CG),4214000000000.000,MT,D,80,7800000000000.000,5,R160750,130,3860000000000.000,6860 x 2500 x 2600,2,4X4,4WD,90,2,6,CBU,China,-,-,-,-,-,-,-
2025,FAW,Chassis (DD140CG),4214000000000.000,MT,D,180,8000000000000.000,6,R160750,140,3880000000000.000,7270 x 2080 x 2590,2,4X4,4WD,90,2,6,CBU,China,3.00,-,-,3.00,2.00,-,1.00
2025,HINO,New 130 MD,4009000000000.000,MT,D,100,8250000000000.000,6833000000000.000,750016014 PR,130,3380000000000.000,6026 x 1945 x 2165,2,4X2,FR,97,2,6,CKD,INA,-,-,-,-,-,-,-
2025,HINO,115SD STD,4009000000000.000,MT,D,100,8250000000000.000,6833000000000.000,750016014 PR,130,3380000000000.000,6026 x 1945 x 2165,2,4X2,FR,97,2,6,CKD,INA,105.00,80.00,78.00,89.00,115.00,159.00,108.00
2025,HINO,115LD STD,4009000000000.000,MT,D,100,8250000000000.000,6833000000000.000,750016014 PR,130,3380000000000.000,6026 x 1945 x 2165,2,4X2,FR,97,2,6,CKD,INA,105.00,60.00,7.00,14.00,16.00,4.00,10.00
2025,HINO,115HD STD,4009000000000.000,MT,D,100,8250000000000.000,6833000000000.000,750016014 PR,130,3380000000000.000,6026 x 1945 x 2165,2,4X2,FR,97,2,6,CKD,INA,9.00,20.00,20.00,17.00,17.00,19.00,13.00
2025,HINO,136MD STD,4009000000000.000,MT,D,100,8250000000000.000,6833000000000.000,750016014 PR,130,3380000000000.000,6026 x 1945 x 2165,2,4X2,FR,97,2,6,CKD,INA,60.00,31.00,34.00,43.00,39.00,39.00,40.00
2025,HINO,136HD,4009000000000.000,MT,D,100,8250000000000.000,6833000000000.000,750016014 PR,130,3380000000000.000,6026 x 1945 x 2165,2,4X2,FR,97,2,6,CKD,INA,22.00,50.00,55.00,36.00,145.00,98.00,86.00
2025,HINO,136HDL,4009000000000.000,MT,D,100,8250000000000.000,6833000000000.000,750016014 PR,130,3380000000000.000,6026 x 1945 x 2165,2,4X2,FR,97,2,6,CKD,INA,95.00,104.00,84.00,72.00,122.00,106.00,151.00
2025,HINO,136HDX,4009000000000.000,MT,D,100,8250000000000.000,6833000000000.000,750016014 PR,130,3380000000000.000,6026 x 1945 x 2165,2,4X2,FR,97,2,6,CKD,INA,126.00,250.00,170.00,149.00,146.00,177.00,264.00
2025,ISUZU,NMR71T SD,4570000000000.000,MT,D,100,8250000000000.000,5375000000000.000,750015014PR,125,3360000000000.000,"6000 x1,920x2,280",3,4X2,FR,107,2,6,CKD,INA,17.00,44.00,47.00,44.00,54.00,60.00,29.00
2025,ISUZU,NMR71T HD,4570000000000.000,MT,D,100,8250000000000.000,5857000000000.000,750015014PR,125,3360000000000.000,"6,000x1,990x2,280",3,4X2,FR,102,2,6,CKD,INA,271.00,227.00,184.00,115.00,175.00,245.00,302.00
2025,ISUZU,NPS 81,4570000000000.000,MT,D,100,8250000000000.000,5857000000000.000,750015014PR,125,3360000000000.000,"6,000x1,990x2,280",3,4X2,FR,102,2,6,CBU,Thailand,11.00,11.00,1.00,4.00,16.00,4.00,-
2025,ISUZU,NLR55 T,2771000000000.000,MT,D,75,5100000000000.000,5,750015010PR,100,2490000000000.000,"4,700 x 1,835 x 2,200",3,4X2,FR,-,2,4,CKD,INA,167.00,142.00,198.00,150.00,154.00,145.00,109.00
2025,ISUZU,NLR71 T,4570000000000.000,MT,D,75,5100000000000.000,5,750015012PR,125,2490000000000.000,"4,700 x 1,835 x 2,200",3,4X2,FR,-,2,4,CKD,INA,-,-,-,-,-,-,-
2025,ISUZU,NMR71T SDL,4570000000000.000,MT,D,100,8250000000000.000,5857000000000.000,750015014PR,125,3360000000000.000,"6,000x1,990x2,280",3,4X2,FR,102,2,6,CKD,INA,267.00,288.00,215.00,189.00,174.00,180.00,251.00
2025,MITSUBISHI FUSO,FE 71 N,3908000000000.000,MT,D,70,5150000000000.000,4875000000000.000,750015012 PR,110,2500000000000.000,4735 X 1750 X 2055,3,4X2,FR,116,2,4,CKD,INA,237.00,166.00,133.00,90.00,136.00,155.00,92.00
2025,MITSUBISHI FUSO,FE 71 L N,3908000000000.000,MT,D,100,5200000000000.000,-,750015014 PR,110,3350000000000.000,6425 X 1750 X 2110,3,4X2,FR,-,2,4,CKD,INA,166.00,183.00,69.00,175.00,130.00,237.00,120.00
2025,MITSUBISHI FUSO,FE 73 N,3908000000000.000,MT,D,100,7000000000000.000,5714000000000.000,"7,00016014PR",110,3350000000000.000,5960 X 1870 X 2130,3,4X2,FR,100,2,6,CKD,INA,13.00,14.00,13.00,67.00,11.00,27.00,3.00
2025,MITSUBISHI FUSO,FE 74 HD N,3908000000000.000,MT,D,100,8250000000000.000,6166000000000.000,"7,50016014PR",136,3350000000000.000,5960 X 1970 X 2145,3,4X2,FR,113,2,6,CKD,INA,442.00,394.00,306.00,271.00,577.00,402.00,417.00
