Tahun,BRAND,TYPE MODEL,CC,TRANS,FUEL,"TANK
CAPT","GVW
(Kg)",GEAR RATIO,WHEEL & TYRE SIZE,PS / HP,WHEEL BASE,"DIMENSION
P x L xT",SEATER,DRIVE SYS.,,SPEED,DOOR,WHEELS,"CBU
/ CKD","ORIGIN
COUNTRY",JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC
2023,DAIHATSU,Gran Max PU 1.3 3-WAY,"1,298",MT,G,43,"1,950","5,125",175R13-8PR,88,"2,650",4195X1675X1890,3,4X2,FR,-,2,4,CKD,INA,46,64,50,39,60,61,55,88,56,64,11,11
2023,DAIHATSU,Gran Max PU 1.3 Deckless,"1,298",MT,G,43,"1,950","5,125",175R13-8PR,88,"2,650",4195X1675X1890,3,4X2,FR,-,2,4,CKD,INA,13,10,10,26,104,52,52,77,53,79,-,-
2023,DAIHATSU,Gran Max PU 1.3 Gateless,"1,298",MT,G,43,"1,950","5,125",175R1308PR,88,"2,650",4195X1675X1890,3,4X2,FR,-,2,4,CKD,INA,26,24,-,14,25,19,2,18,-,-,-,-
2023,DAIHATSU,Gran Max PU 1.5 STD,"1,495",MT,G,43,"2,100","5,125",175R13-8PR,97,"2,650",4149X1665X1850,3,4X2,FR,-,2,4,CKD,INA,459,466,434,271,500,562,751,531,486,291,146,174
2023,DAIHATSU,Gran Max PU 1.5 STD AC PS,"1,495",MT,G,43,"2,100","5,125",175R13-8PR,97,"2,650",4149X1665X1850,3,4X2,FR,-,2,4,CKD,INA,"3,085","2,926","2,741","1,475","2,653","2,476","3,021","2,884","2,198","1,526","1,696","1,411"
2023,DAIHATSU,Gran Max PU 1.5 3-WAY,"1,495",MT,G,43,"2,100","5,125",175R13-8PR,97,"2,650",4149X1665X1850,3,4X2,FR,-,2,4,CKD,INA,37,61,58,37,59,51,50,55,43,30,21,29
2023,ISUZU,PHR 54 C AB (E2),"2,499",MT,D,47,"2,540",-,-,-,-,-,-,4X2,-,-,2,4,CKD,INA,4,1,-,-,-,-,-,-,-,-,-,-
2023,ISUZU,PHR 54 C BB,"2,499",MT,D,47,"2,540",-,-,-,-,-,-,4X2,-,-,2,4,CKD,INA,"1,035","1,021","1,246",697,710,"1,008",820,798,995,857,849,953
2023,ISUZU,PHR 54 C BB (E2),"2,499",MT,D,47,"2,540",-,-,-,-,-,-,4X2,-,-,2,4,CKD,INA,48,6,13,2,10,10,18,8,5,10,10,8
2023,ISUZU,D-MAX SC,"2,499",MT,D,76,"2,750","4,100",245/70/R16,109,"3,095","5,215 x 1,860 x 1,78",3,4X4,4WD,-,2,4,CBU,Thailand,32,15,-,80,18,2,30,17,-,3,-,-
2023,KIA,K-2700 BIG-UP PU,"2,665",MT,D,70,"2,950","4,444",195 R14,58.5/4.150 (kW/rpm,"2,415",4820 x 1790 x 2070,3,4X2,FR,-,2,4,CBU,Korea,-,-,-,-,-,-,1,-,-,-,-,1
2023,KIA,K-2700 BIG-UP Chs,"2,665",MT,D,70,"2,950","4,444",195 R14,58.5/4.150 (kW/rpm,"2,415",4820 x 1790 x 2070,3,4X2,FR,-,2,4,CBU,Korea,-,-,-,-,-,-,-,-,-,-,-,1
2023,MITSUBISHI MOTORS,L300 D P/U FLD,"2,500",MT,D,47,"2,450","5,286","7,00-14-8PR",74,"2,200",4170 X 1700 X 1845,3,4X2,FR,140,2,4,CKD,INA,1,-,-,-,-,-,-,696,857,891,948,644
2023,MITSUBISHI MOTORS,L300 D P/U FLD,"2,268",MT,D,47,"2,345","3,909","7,00-14-8PR",99,"2,350",4165 X 1695 X 1915,3,4X2,FR,-,2,4,CBU,Phillipines,"1,761","1,289",767,971,"1,023",688,"1,583",264,1,1,-,1
2023,MITSUBISHI MOTORS,L300 D P/U STD,"2,500",MT,D,47,"2,450","5,286","7,00-14-8PR",74,"2,200",4170 X 1700 X 1845,3,4X2,FR,140,2,4,CKD,INA,1,-,-,-,-,-,-,-,-,-,-,-
2023,MITSUBISHI MOTORS,L300 D C/H,"2,500",MT,D,47,"2,450","5,286","7,00-14-8PR",74,"2,200",4170 X 1700 X 1845,3,4X2,FR,140,2,4,CKD,INA,-,-,-,-,-,-,-,-,-,-,-,-
2023,MITSUBISHI MOTORS,L300 D CC,"2,477",MT,D,47,"2,540","5,286","7,00-14-8PR",74,"2,200",4195 X 1695 X 1820,3,4X2,FR,-,2,4,CKD,INA,-,-,-,-,-,-,-,-,-,-,59,61
2023,MITSUBISHI MOTORS,L300 CC,"2,268",MT,D,47,"2,345","3,909","7,00-14-8PR",99,"2,350",4165 X 1695 X 1915,3,4X2,FR,-,2,4,CBU,Phillipines,3,74,178,10,34,112,155,105,212,123,14,-
2023,MITSUBISHI MOTORS,Triton 2.5L SC HDX (4X4) MT,"2,477",MT,D,75,"2,760","4,636",245/75/R16,178,"3,000",5080 X 1815 X 1795,5,4X4,4WD,165,4,4,CBU,Thailand,298,1,5,-,451,-,-,384,468,135,71,17
2023,MITSUBISHI MOTORS,Triton 2.5L SC GLX (4X2) MT,"2,477",MT,D,75,"2,760","4,090",205R16C 110/80R 8PR,136,"3,000",5080 X 1785 X 1780,2,4X2,FR,-,2,4,CBU,Thailand,-,-,1,-,-,97,3,37,-,-,-,-
2023,SUZUKI,New Carry PU FD,"1,493",MT,G,42,"2,085","4,875",175/70 R13,79,"1,970",3875 X 1570 X 1915,3,4X2,FR,-,2,4,CKD,INA,"3,055","3,458","3,546","2,438","2,680","3,026","2,149","2,493","2,686","2,550","2,644","3,079"
2023,SUZUKI,New Carry PU WD,"1,493",MT,G,42,"2,085","4,875",175/70 R13,79,"1,970",3875 X 1570 X 1915,3,4X2,FR,-,5,4,CKD,INA,603,692,802,423,587,889,474,548,594,528,685,603
2023,SUZUKI,New Carry CH,"1,493",MT,G,42,"2,085","4,875",175/70 R13,79,"1,970",3875 X 1570 X 1915,3,4X2,FR,-,5,4,CKD,INA,56,91,156,128,141,156,80,97,73,47,40,20
2023,DFSK,DXK1021TYD1 1.3T  AC STD (4X2) MT,"1,248",MT,D,55,"2,655",-,195R14C-8PR,74,"2,750",4280 X 1810 X 1890,3,4X2,FR,-,2,4,CKD,INA,-,5,5,7,10,6,-,-,1,-,-,-
2023,DFSK,DXK1021TYQ1 1.5 AC STD (4X2) MT,"1,498",MT,G,55,"2,460",-,185R14C-8PR,102,"2,750",4440 X 1810 X 1890,3,4X2,FR,-,2,4,CKD,INA,242,66,82,34,39,18,34,22,71,31,14,82
2023,TATA,intra V20 Non AC,"1,396",MT,D,35,"2,300",4,165 R14 - 8 PR,70,"2,250",2450 x 1540 x 400,2,4X2,FR,80,2,4,CBU,India,1,1,1,-,2,-,-,4,1,2,-,1
2023,TATA,Super Ace Dls SC CHA,"1,405",MT,D,38,"2,170",4,165 R14 - 8 PR,70,"2,380",4340 x 1565 x 1858,2,4X2,FR,125,2,4,CBU,India,-,1,-,-,-,-,-,-,-,-,-,-
2023,TATA,Xenon XT,"2,179",MT,D,65,"2,950",4,215/75 R 16,140,"3,150",5125 x 1860 x 1765,5,4X4,4WD,160,4,4,CBU,India,-,1,-,-,-,-,-,-,-,-,1,-
2023,TOYOTA,HiLux 2.4 PU SC,"2,394",MT,D,65,"1,490",-,255 / 70 R15C,102 / 3600,"2,750",4800X1760X1680,2,4X2,FR,5,2,4,CBU,Thailand,41,146,84,91,55,71,10,63,33,49,30,-
2023,TOYOTA,HiLux 2.0 PU SC,"2,000",MT,G,65,"1,265",-,205 / 70 R15,136 / 5600,"2,750",4800X1760X1680,2,4X2,FR,-,2,4,CBU,Thailand,102,38,49,65,63,44,47,42,26,24,21,22
2023,TOYOTA,Hilux 2.4 PU Single Cab 4x4,"2,394",AT,D,70,"1,880",-,255 / 70 R15C,144 / 3400,"3,085",5260X1835X1850,4,4X4,4WD,-,4,4,CBU,Thailand,162,75,96,126,119,86,85,59,114,117,176,81
2023,TOYOTA,Hi-Lux Rangga Pu 2.0 Entry,"1,998",M/T,G,-,-,-,195R14C,-,"2,750",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
2023,TOYOTA,Hi-Lux Rangga Pu 2.0 High,"1,998",M/T,G,-,-,-,215 / 65 R16C,-,"2,750",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6
2023,TOYOTA,Hi-Lux Rangga Pu 2.0 Standard,"1,998",M/T,G,-,-,-,195R14C,-,"2,750",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
2023,TOYOTA,Hi-Lux Rangga Pu 2.4 High,"2,393",M/T,D,-,-,-,215 / 65 R16C,-,"2,750",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7
2023,TOYOTA,Hi-Lux Rangga Pu 2.4 High A/T,"2,393",A/T,D,-,-,-,215 / 65 R16C,-,"2,750",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
2023,TOYOTA,Hi-Lux Rangga Pu 2.4 Standard,"2,393",M/T,D,-,-,-,195R14C,-,"2,750",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3
2023,WULING,Formo Max 1.5 MT,"1,200",MT,G,42,-,5,195/60 R15,107,"2,720",4530X1691X1730,-,4X2,FR,-,5,4,CKD,INA,219,509,33,31,73,63,80,33,40,62,42,134
2023,HINO,Chassis (DD140CG),"4,214",MT,D,180,"8,000",6,R16-750,140,"3,880",7270 x 2080 x 2590,2,4X4,4WD,90,2,6,CBU,China,-,-,-,-,3,8,-,-,-,-,-,2
2023,HINO,New 130 MD,"4,009",MT,D,100,"8,250","6,833",7.50-16-14 PR,130,"3,380",6026 x 1945 x 2165,2,4X2,FR,97,2,6,CKD,INA,-,-,-,-,-,-,-,-,-,1,-,-
2023,HINO,115SD STD,"4,009",MT,D,100,"8,250","6,833",7.50-16-14 PR,130,"3,380",6026 x 1945 x 2165,2,4X2,FR,97,2,6,CKD,INA,95,82,200,58,155,137,54,88,134,155,139,115
2023,HINO,115LD STD,"4,009",MT,D,100,"8,250","6,833",7.50-16-14 PR,130,"3,380",6026 x 1945 x 2165,2,4X2,FR,97,2,6,CKD,INA,7,26,19,11,16,46,21,16,19,54,101,88
2023,HINO,115HD STD,"4,009",MT,D,100,"8,250","6,833",7.50-16-14 PR,130,"3,380",6026 x 1945 x 2165,2,4X2,FR,97,2,6,CKD,INA,5,16,27,6,17,18,10,6,10,29,7,9
2023,HINO,136MD STD,"4,009",MT,D,100,"8,250","6,833",7.50-16-14 PR,130,"3,380",6026 x 1945 x 2165,2,4X2,FR,97,2,6,CKD,INA,98,34,67,43,24,90,31,42,33,82,33,92
2023,HINO,136HD,"4,009",MT,D,100,"8,250","6,833",7.50-16-14 PR,130,"3,380",6026 x 1945 x 2165,2,4X2,FR,97,2,6,CKD,INA,132,98,189,91,93,93,99,108,85,127,229,197
2023,HINO,136HDL,"4,009",MT,D,100,"8,250","6,833",7.50-16-14 PR,130,"3,380",6026 x 1945 x 2165,2,4X2,FR,97,2,6,CKD,INA,100,69,90,46,67,138,40,95,89,72,145,116
2023,HINO,136HDX,"4,009",MT,D,100,"8,250","6,833",7.50-16-14 PR,130,"3,380",6026 x 1945 x 2165,2,4X2,FR,97,2,6,CKD,INA,538,451,792,190,315,545,180,318,326,415,487,708
2023,ISUZU,NMR71T  SD,"4,570",MT,D,100,"8,250","5,375",7.50-15-14PR,125,"3,360","6000 x1,920x2,280",3,4X2,FR,107,2,6,CKD,INA,57,28,40,35,45,54,25,30,41,41,86,50
2023,ISUZU,NMR71T  HD,"4,570",MT,D,100,"8,250","5,857",7.50-15-14PR,125,"3,360","6,000x1,990x2,280",3,4X2,FR,102,2,6,CKD,INA,960,866,777,399,290,344,307,292,241,283,356,466
2023,ISUZU,NPS 81,"4,570",MT,D,100,"8,250","5,857",7.50-15-14PR,125,"3,360","6,000x1,990x2,280",3,4X2,FR,102,2,6,CBU,Thailand,10,2,12,1,17,12,-,31,1,15,7,12
2023,ISUZU,NLR55 T,"2,771",MT,D,75,"5,100",5,7.50-15-10PR,100,"2,490","4,700 x 1,835 x 2,20",3,4X2,FR,-,2,4,CKD,INA,185,84,114,125,140,138,89,173,145,84,98,100
2023,ISUZU,NLR71 T,"4,570",MT,D,75,"5,100",5,750-15-12PR,125,"2,490","4,700 x 1,835 x 2,20",3,4X2,FR,-,2,4,CKD,INA,-,-,-,-,-,-,-,-,-,-,-,-
2023,ISUZU,NMR71T  SDL,"4,570",MT,D,100,"8,250","5,857",7.50-15-14PR,125,"3,360","6,000x1,990x2,280",3,4X2,FR,102,2,6,CKD,INA,298,200,202,213,237,368,290,453,504,583,495,376
2023,MITSUBISHI FUSO,FE 71 - 4 W,"3,908",MT,D,70,"5,150","4,875",7.50-15-12 PR,110,"2,500",4735 X 1750 X 2055,3,4X2,FR,116,2,4,CKD,INA,-,-,-,-,-,-,-,-,-,-,-,-
2023,MITSUBISHI FUSO,FE 71 N,"3,908",MT,D,70,"5,150","4,875",7.50-15-12 PR,110,"2,500",4735 X 1750 X 2055,3,4X2,FR,116,2,4,CKD,INA,103,130,97,120,180,190,157,124,94,99,68,139
2023,MITSUBISHI FUSO,FE 71 L N,"3,908",MT,D,100,"5,200",-,7.50-15-14 PR,110,"3,350",6425 X 1750 X 2110,3,4X2,FR,-,2,4,CKD,INA,44,177,179,60,151,175,171,118,239,126,109,136
2023,MITSUBISHI FUSO,FE 73 - 6 W,"3,908",MT,D,100,"7,000","5,714","7,00-16-14PR",110,"3,350",5960 X 1870 X 2130,3,4X2,FR,100,2,6,CKD,INA,-,-,-,-,-,-,-,-,-,-,-,-
2023,MITSUBISHI FUSO,FE 73 N,"3,908",MT,D,100,"7,000","5,714","7,00-16-14PR",110,"3,350",5960 X 1870 X 2130,3,4X2,FR,100,2,6,CKD,INA,29,12,16,22,13,35,20,3,11,24,82,52
2023,MITSUBISHI FUSO,FE 74 HD N,"3,908",MT,D,100,"8,250","6,166","7,50-16-14PR",136,"3,350",5960 X 1970 X 2145,3,4X2,FR,113,2,6,CKD,INA,711,729,999,374,305,441,351,530,392,402,380,483
2023,MITSUBISHI FUSO,FE 74 HDS N,"3,908",MT,D,100,"8,250","5,517","7,50-16-14PR",136,"3,350",5960 X 1970 X 2145,3,4X2,FR,-,2,6,CKD,INA,130,52,82,10,9,16,25,15,33,16,22,30
2023,MITSUBISHI FUSO,FE 74 S - 6 W,"3,908",MT,D,100,"7,500","5,571","7,50-16-14PR",125,"3,350",5960 X 1970 X 2145,3,4X2,FR,120,2,6,CKD,INA,-,-,-,-,-,-,-,-,-,-,-,-
2023,MITSUBISHI FUSO,FE 74 N,"3,908",MT,D,100,"7,500","5,571","7,50-16-14PR",125,"3,350",5960 X 1970 X 2145,3,4X2,FR,120,2,6,CKD,INA,144,12,249,46,56,61,87,72,59,42,57,52
2023,MITSUBISHI FUSO,FE 74 L N,"3,908",MT,D,100,"7,500","5,571","7,50-16-14PR",125,"3,350",5960 X 1970 X 2145,3,4X2,FR,120,2,6,CKD,INA,241,169,192,116,169,123,213,194,210,211,221,438
2023,MITSUBISHI FUSO,FE 75 SUPER HD - 6 W,"3,908",MT,D,100,"8,250","6,333","7,50-16-14PR",136,"3,350",5960 X 1970 X 2145,3,4X2,FR,113,2,6,CKD,INA,-,-,-,-,-,-,-,-,-,-,-,-
2023,MITSUBISHI FUSO,FE 75 SUPER HDX N,"3,908",MT,D,100,"8,250","6,333","7,50-16-14PR",136,"3,350",5960 X 1970 X 2145,3,4X2,FR,113,2,6,CKD,INA,"1,846","1,211","1,109",367,485,432,558,918,553,737,759,807
2023,MITSUBISHI FUSO,FE 84 - 6 W,"3,908",MT,D,100,"8,000","5,714","7,50-16-14PR",136,"3,850",6770 X 2035 X 2210,3,4X2,FR,113,2,6,CKD,INA,-,-,-,-,-,-,-,-,-,-,-,-
2023,MITSUBISHI FUSO,FE 84 G N,"3,908",MT,D,100,"8,500","5,428","7,50-16-14PR",136,"3,850",7145 X 2035 X 2210,3,4X2,FR,113,2,6,CKD,INA,144,122,180,64,42,69,77,80,47,59,52,95
2023,MITSUBISHI FUSO,FE 84 GS N,"3,908",MT,D,100,"8,500","5,571","7,50-16-14PR",150,"3,850",7145 X 2035 X 2255,3,4X2,FR,113,2,6,CKD,INA,133,83,81,8,16,42,61,51,41,33,62,63
2023,MITSUBISHI FUSO,FE 84 SHD - 6 W,"3,908",MT,D,100,-,-,-,-,-,-,3,4X2,FR,-,2,6,CKD,INA,-,-,-,-,-,-,-,-,-,-,-,-
2023,MITSUBISHI FUSO,FE 84 SHDX N,"3,908",MT,D,100,"8,500","6,666","7,50-16-14PR",150,"3,350",6040 X 2035 X 2255,3,4X2,FR,113,2,6,CKD,INA,189,101,167,84,37,96,102,147,98,109,105,69
2023,MITSUBISHI FUSO,FRR90,"7,790",MT,D,200,"10,000","7,167",10.00-20-16PR,240,"4,250","7,685 x 2,450 x 2,86",3,4X2,FR,95,2,6,CKD,INA,3,5,7,5,7,13,11,8,-,6,13,13
2023,TOYOTA,DYNA ST  115,"4,009",MT,D,100,"5,200","4,625",7.50-15-12PR,110 / 2800,"2,530",4745X1717X2120,2,4X2,FR,5,2,4,CKD,INA,-,-,-,15,5,-,-,-,-,-,-,-
2023,TOYOTA,Dyna HT  130 PS HI Gear,"4,009",MT,D,100,"8,250","6,428",7.50-16-14PR,130 / 2700,"3,380",6026X1945X2165,2,4X2,FR,-,2,6,CKD,INA,10,10,8,13,29,30,-,14,1,-,-,-
2023,UD TRUCKS,RKE15042R,"3,760",MT,D,100,"8,500","4,800","7,50-16-14PR",150,"3,350","6,258 x 2,206 x 2,54",3,4X2,FR,90,2,6,CBU,Thailand,-,-,-,-,-,2,-,-,-,28,10,-
2023,HINO,FG 240 JP,-,-,-,-,"14,200",-,-,-,-,-,-,-,-,-,-,-,CKD,INA,-,-,1,-,-,-,3,-,1,1,-,-
2023,HINO,FG 260 JK,-,-,-,-,"16,000",-,-,-,-,-,-,-,-,-,-,-,CKD,INA,6,22,10,2,15,8,12,3,19,4,13,15
2023,HINO,FG 260 JL,-,-,-,-,"16,000",-,-,-,-,-,-,-,-,-,-,-,CKD,INA,3,9,6,7,12,36,54,54,24,25,23,19
2023,HINO,FG 260 JP,-,-,-,-,"16,000",-,-,-,-,-,-,-,-,-,-,-,CKD,INA,39,33,38,28,36,72,30,38,95,65,33,59
2023,HINO,FC 190 J,"5,123",MT,D,200,"10,400","5,142",8.25-16-14 PR,190,"5,320",8980 x 2175 x 2485,2,4X2,FR,112,2,6,CKD,INA,-,-,-,-,1,-,-,-,-,-,-,-
2023,HINO,FG 260 JS,-,-,-,-,"16,000",-,-,-,-,-,-,-,-,-,-,-,CKD,INA,23,21,64,19,24,53,79,54,45,45,32,29
2023,HINO,FG 260 JU,-,-,-,-,"16,000",-,-,-,-,-,-,-,-,-,-,-,CKD,INA,-,-,12,8,12,9,3,6,12,12,30,18
2023,HINO,FG 260 JJ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,CKD,INA,22,21,24,22,20,-,49,54,39,23,44,44
2023,HINO,FG 260 JM  (EIV),-,-,-,-,"16,000",-,-,-,-,-,-,-,-,-,-,-,CKD,INA,1,1,-,1,1,7,-,1,-,2,2,2
2023,FAW,Chassis (HD310CG),"9,700",MT,D,400,"12,020",4,R20-11.00,310,900 + 5050 + 1,11950 x 2499 x 3075,2,8X4,FR,-,2,8,CBU,China,-,3,-,3,1,-,-,-,-,-,-,-
2023,ISUZU,FVR34P,"7,790",MT,D,100,"14,000","7,167",10.00-20-16PR,240,"5,050","8,895 x 2,450 x 2,86",3,4X2,FR,95,2,6,CKD,INA,-,-,-,-,-,-,-,-,-,-,-,-
2023,ISUZU,FVR34L,"7,790",MT,D,200,"16,000","7,167",10.00-20-16PR,240,"4,250","7,685 x 2,450 x 2,86",3,4X2,FR,95,2,6,CKD,INA,-,-,-,-,-,1,-,-,-,-,-,-
2023,ISUZU,FVR34S,"7,790",MT,D,200,"16,000","7,167",10.00-20-16PR,240,"6,050","10,495 x 2,450 x 2,86",3,4X2,FR,95,2,6,CKD,INA,56,43,35,32,40,84,60,34,62,74,32,49
2023,ISUZU,FTR90L,"5,193",MT,D,100,"14,000",65,9.00-20-14PR,210,"4,250","7,345 x 2,400 x 2,72",3,4X2,FR,107,2,6,CKD,INA,9,11,9,12,16,27,22,30,17,22,40,31
2023,ISUZU,FVR 34 P TH,"5,193",MT,D,100,"14,000",65,9.00-20-14PR,210,"4,250","7,345 x 2,400 x 2,72",3,4X2,FR,107,2,6,CKD,INA,-,-,-,-,-,-,-,-,-,-,-,-
2023,ISUZU,FVM34 Q,"7,790",MT,D,100,"16,000","7,167",10.00-20-16PR,240,4850+650,"8,810 x 2,450 x 2,86",3,6X2,FR,98,2,6,CKD,INA,59,73,53,35,86,151,70,123,115,155,105,69
2023,MITSUBISHI FUSO,FM  65 FM  HI GEAR (4X2),"7,545",MT,D,200,"16,000","7,166",11.00-20-16PR,240,"5,080",-,3,4X2,FR,102,2,6,CKD,INA,-,23,22,7,8,10,10,3,7,15,14,3
2023,MITSUBISHI FUSO,FM  65 FS HI GEAR (4X2),"7,545",MT,D,200,"14,030","6,166",10.00-20-16PR,220,"4,280",9.405 X 2.410 X 2.71,3,4X2,FR,96,2,6,CKD,INA,-,-,-,-,-,-,-,-,-,-,-,-
2023,MITSUBISHI FUSO,FM  65 FS HI GEAR (4X2),"7,545",MT,D,200,"16,000","7,166",11.00-20-16PR,240,"4,280",9.405 X 2.410 X 2.71,3,4X2,FR,96,2,6,CKD,INA,32,39,23,10,14,13,5,15,13,17,21,36
2023,MITSUBISHI FUSO,FM  65 FSL (4X2),"7,545",MT,D,200,"14,030","6,166",10.00-20-16PR,220,"5,550",9.405 X 2.410 X 2.71,3,4X2,FR,96,2,6,CKD,INA,-,-,-,-,-,-,-,-,-,-,-,-
2023,MITSUBISHI FUSO,FM  65 FSL (4X2),"7,545",MT,D,200,"16,000","7,166",11.00-20-16PR,240,"6,080",10.545 X 2.455 X 2.69,3,4X2,FR,110,2,6,CKD,INA,1,6,13,5,11,9,14,25,-,12,9,13
2023,MITSUBISHI FUSO,FM  65 FSL HI GEAR (4X2),"7,545",MT,D,200,"14,030","6,166",10.00-20-16PR,220,"5,550",9.405 X 2.410 X 2.71,3,4X2,FR,96,2,6,CKD,INA,-,-,-,-,-,-,-,-,-,-,-,-
2023,MITSUBISHI FUSO,FM  65 FSL HI GEAR (4X2),"7,545",MT,D,200,"16,000","7,166",11.00-20-16PR,240,"5,550",9.405 X 2.410 X 2.71,3,4X2,FR,96,2,6,CKD,INA,10,15,13,11,3,11,12,10,14,12,1,11
2023,MITSUBISHI FUSO,FM  65 FL HI GEAR (4X2),"7,545",MT,D,200,"16,000","7,166",11.00-20-16PR,240,"5,550",9.380 X 2.455 X 2.69,3,4X2,FR,110,2,6,CKD,INA,11,1,21,5,1,10,2,3,5,8,6,5
2023,MITSUBISHI FUSO,FN 61 FS   (6X2),"7,545",MT,D,200,"21,000","6,666","10,00-20-16PR",220,"5,550",11.135 X 2.410 X 2.72,3,6X2,FR,96,2,10,CKD,INA,-,-,-,-,-,-,-,-,-,-,-,26
2023,MITSUBISHI FUSO,FN 61 FL HD  (6X2),"7,545",MT,D,200,"21,000","6,666","10,00-20-16PR",220,"7,190",11.135 X 2.410 X 2.72,3,6X2,FR,96,2,10,CKD,INA,-,-,-,-,-,-,-,-,-,-,-,-
2023,MITSUBISHI FUSO,FN 61 FL HD  (6X2),"7,545",MT,D,200,-,-,-,-,-,-,3,6X2,FR,96,2,10,CKD,INA,11,13,22,9,39,50,36,73,33,34,17,35
2023,MITSUBISHI FUSO,FN 62 FL HD (6X4),"7,545",MT,D,200,-,-,-,-,-,-,3,6X4,FR,96,2,10,CKD,INA,48,60,118,61,132,132,122,71,97,47,55,62
2023,MITSUBISHI FUSO,FN 62 F HD (6X4),"7,545",MT,D,200,"21,000","6,666","10,00-20-16PR",220,"5,550",8.260 X 2.460 X 2.75,3,6X4,FR,96,2,10,CKD,INA,-,-,-,-,-,-,-,-,-,-,-,-
2023,MITSUBISHI FUSO,FN 62 F HD (6X4),"7,545",MT,D,200,"21,000","6,666","10,00-20-16PR",220,"5,550",8.260 X 2.460 X 2.75,3,6X4,FR,96,2,10,CKD,INA,192,187,183,95,90,50,164,144,108,83,151,84
2023,MITSUBISHI FUSO,FN 62 F TH (6X4),"7,545",MT,D,200,"21,000","6,666","10,00-20-16PR",220,"5,550",8.260 X 2.460 X 2.75,3,6X4,FR,96,2,10,CKD,INA,-,-,-,-,-,-,-,-,-,-,-,-
2023,MITSUBISHI FUSO,FN 62 F TH (6X4),"7,545",MT,D,200,-,-,-,-,-,-,3,6X4,FR,96,2,10,CKD,INA,-,-,7,5,3,8,3,5,-,-,6,3
2023,MERCEDES BENZ CV,Axor 1623 C (4x2) MT  [E4],"6,373",MT,D,260,"16,000",6.700 - 0.7,"10.00 - 20, Tube-type",231,"3,600",6230 x 2490 x 2955,2,4X2,FR,90,2,4,CBU,India,-,1,-,1,4,-,-,-,-,-,-,4
2023,MERCEDES BENZ CV,Axor 1623 R / 51,"6,373",MT,D,255,"16,000",6.700 - 0.7,"10.00 - 20, Tube-type",231,"5,100",9130 x 2490 x 2910,2,4X2,FR,90,2,4,CBU,India,-,-,-,-,-,-,-,-,-,-,-,-
2023,MERCEDES BENZ CV,Axor 1623 R / 51 [E4],"6,373",MT,D,240,"16,000",6.700 - 0.7,"10.00 - 20, Tube-type",238,"5,100",9130 x 2490 x 2910,2,4X2,FR,90,2,4,CBU,India,-,-,-,-,-,-,-,-,-,-,-,3
2023,MERCEDES BENZ CV,Axor 1623 R / 60,"6,373",MT,D,255,"16,000",6.700 - 0.7,"10.00 - 20, Tube-type",231,"6,000",10475 x 2490 x 2910,2,4X2,FR,90,2,4,CBU,India,-,-,-,-,-,-,-,-,-,-,-,-
2023,MERCEDES BENZ CV,Axor 1623 R / 60 [E4],"6,373",MT,D,240,"16,000",6.700 - 0.7,"10.00 - 20, Tube-type",238,"6,000",10475 x 2490 x 2910,2,4X2,FR,90,2,4,CBU,India,-,-,5,-,-,11,3,3,2,-,-,4
2023,MERCEDES BENZ CV,Axor 4028 T,"6,373",MT,D,380 + 20,"16,000",4.573 - 1.0,"11.00 R 20, Tube-type",280,"3,600",6100 x 2500 x 2905,2,4X2,FR,90,2,4,CBU,India,-,-,-,-,-,-,-,-,-,-,-,-
2023,MERCEDES BENZ CV,Axor 4028 T,"6,373",MT,D,380 + 20,"16,000",4.573 - 1.0,"11.00 R 20, Tube-type",280,"3,600",6100 x 2500 x 2905,2,4X2,FR,90,2,4,CKD,INA,-,-,1,-,1,-,-,-,-,-,-,-
2023,MERCEDES BENZ CV,Axor 4028 T  [E4],"6,373",MT,D,265 + 18,"16,000",4.573 - 1.0,"11.00 R 20, Tube-type",285,"3,600",6100 x 2500 x 2905,2,4X2,FR,90,2,4,CKD,INA,-,-,12,3,-,15,3,1,10,11,6,8
2023,MERCEDES BENZ CV,Axor 4023 T  [E4],"6,373",MT,D,265,"16,000",4.573 - 1.0,"11.00 R 20, Tube-type",238,"3,600",6100 x 2500 x 2905,2,4X2,FR,90,2,4,CKD,INA,-,-,4,-,-,-,-,-,3,3,6,30
2023,UD TRUCKS,CKE25042R,"7,698",MT,D,315,"21,000","5,570","11,00-20-16PR",250,"5,200","8,975 x 2,500 x 3,22",3,4X2,FR,90,2,6,CBU,Thailand,23,10,-,-,-,-,5,10,15,10,-,-
2023,FAW,Tractor Head (DB300TH),"7,700",MT,D,350,"41,005",-,-,-,-,-,-,4X2,-,-,2,4,CBU,China,-,1,-,-,-,-,-,-,-,-,-,-
