Tahun,BRAND,TYPE MODEL,CC,TRANS,FUEL,"TANK
CAPT","GVW
(Kg)",GEARRATIO,WHEEL&TYRESIZE,PS/HP,WHEELBASE,"DIMENSION
PxLxT",SEATER,DRIVESYS,,SPEED,DOOR,WHEELS,"CBU
/CKD","ORIGIN
COUNTRY",JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC
2024,HINO,ZS4141,12913,MT,D,330,41,721,1200R24,410,4145+1500,8245x2545x3205,2,6X4,FR,75,2,10,CBU,Japan,8,8,8,5,4,-,-,-,-,-,-,-
2024,HINO,FL260JN,-,-,-,-,26,-,-,-,-,-,-,-,-,-,-,-,CKD,INA,34,30,46,46,59,37,71,73,42,29,43,51
2024,HINO,FL260JW(EIV),-,-,-,-,26,-,-,-,-,-,-,-,-,-,-,-,CKD,INA,57,46,23,94,72,72,72,138,132,121,140,132
2024,HINO,FL280JT,-,-,-,-,26,-,-,-,-,-,-,-,-,-,-,-,CKD,INA,21,11,1,8,8,16,24,12,9,13,2,11
2024,HINO,FL280JW,-,-,-,-,26,-,-,-,-,-,-,-,-,-,-,-,CKD,INA,98,67,112,70,80,118,120,100,175,151,112,146
2024,HINO,FLX280JW,7684,-,-,-,26,-,-,-,-,-,-,-,-,-,-,-,CKD,INA,-,-,-,6,12,6,-,-,6,5,2,5
2024,HINO,FM260JD(EIV),-,-,-,-,26,-,-,-,-,-,-,-,-,-,-,-,CKD,-,17,-,-,-,-,-,-,-,-,-,-,-
2024,HINO,FM280JD,-,-,-,-,26,-,-,-,-,-,-,-,-,-,-,-,CKD,INA,172,210,393,310,318,472,558,550,443,536,810,671
2024,HINO,FM280JM,-,-,-,-,26,-,-,-,-,-,-,-,-,-,-,-,CKD,INA,40,38,48,24,48,42,48,46,14,24,66,45
2024,HINO,FM280JW,-,-,-,-,26,-,-,-,-,-,-,-,-,-,-,-,CKD,INA,115,120,123,57,60,50,71,53,50,48,107,78
2024,HINO,FM340PL,-,-,-,-,26,-,-,-,-,-,-,-,-,-,-,-,CKD,INA,-,-,-,-,5,1,5,7,6,18,-,-
2024,HINO,FM340PD,-,-,-,-,26,-,-,-,-,-,-,-,-,-,-,-,CKD,INA,1,-,10,-,6,2,-,-,12,6,12,12
2024,HINO,FG260TH,-,-,-,-,34,-,-,-,-,-,-,-,-,-,-,-,CKD,INA,36,66,60,42,66,78,60,63,70,60,39,80
2024,HINO,SG280TH,-,-,-,-,38,-,-,-,-,-,-,-,-,-,-,-,CKD,INA,47,57,57,40,59,58,56,72,80,61,34,64
2024,HINO,FM280TH,-,-,-,-,38,-,-,-,-,-,-,-,-,-,-,-,CKD,INA,8,28,19,28,20,18,32,23,32,19,53,35
2024,HINO,FM340TH,-,-,-,-,45,-,-,-,-,-,-,-,-,-,-,-,CKD,INA,22,17,10,8,23,22,17,16,20,16,17,14
2024,ISUZU,FVZ34P,779,MT,D,200,26,6143,1000-20-16PR,285,4650+650,"8,365x2,450x2,86",3,6X4,FR,83,2,10,CKD,INA,5,10,2,1,6,11,2,8,10,-,-,-
2024,ISUZU,FVZ34TLWB,779,MT,D,200,26,6143,1000-20-16PR,285,6470+650,"11,555x2,450x2,86",3,6X4,FR,83,2,10,CKD,INA,120,39,97,49,114,136,65,60,19,109,111,41
2024,ISUZU,CYZ51N,14256,MT,D,200,29,6143,1100-20-16LUG,360,5905,9775x2490x2970,3,6X4,FR,-,2,10,CBU,Japan,-,-,-,-,-,-,-,-,1,-,-,-
2024,ISUZU,GVR34JHRABS,779,MT,D,370,38,5125,1000-2016PR,285,356,5860x2485x2920,3,4X2,FR,99,2,6,CKD,INA,49,47,55,40,57,75,56,65,30,25,49,72
2024,ISUZU,GVZ34KHPABS,779,MT,D,200,38,6143,1100-2016PR,285,3265+1367,6600x2495x2925,3,6X4,FR,84,2,10,CKD,INA,5,2,16,1,22,6,8,26,-,7,13,23
2024,ISUZU,GXZ60KABS,779,MT,D,200,46,5571,1100-2016PR,345,3265+1370,6600x2495x2925,3,6X4,FR,107,2,10,CKD,INA,-,2,1,-,-,1,1,-,6,-,-,-
2024,MERCEDESBENZCV,Actros2636LS[E5],10677,AT,D,290+43,271,4930-10,315/80R225,360,39,7500x2500x3944,2,6X4,FR,85,2,6,CBU,Germany,-,2,2,-,-,-,2,-,-,-,-,-
2024,MERCEDESBENZCV,Arocs4045AS[E5],12809,AT,D,390,40,1722-06,325/95R24,449,385,7713x2500x3929,2,6X6,FA,90,2,6,CBU,Germany,-,2,-,-,-,-,1,-,-,-,-,-
2024,MERCEDESBENZCV,Actros4063S,15569,AT,D,480,40,1722-06,325/95R24,625,355,7315x2500x3824,2,6X4,FR,90,2,6,CBU,Germany,-,-,-,-,1,-,-,-,1,-,-,-
2024,MERCEDESBENZCV,Actros4048S,12816,AT,D,390,40,1722-06,325/95R24,476,385,7550x2500x3656,2,6X4,FR,85,2,6,CBU,Germany,-,-,-,-,-,-,-,-,-,-,-,1
2024,MERCEDESBENZCV,Actros4048S[E5],12816,AT,D,390,40,1722-06,325/95R24,476,385,7550x2500x3656,2,6X4,FR,85,2,6,CBU,Germany,1,-,2,-,-,-,5,-,-,-,-,-
2024,MERCEDESBENZCV,Actros4058S,15569,AT,D,480,40,1722-06,325/95R24,625,355,7315x2500x3824,2,6X4,FR,90,2,6,CBU,Germany,-,-,-,3,1,-,-,-,-,-,-,1
2024,MERCEDESBENZCV,Arocs2545A,12816,AT,D,390,25,1722-06,325/95R24,449,45,8150x2500x3746,2,4X4,4WD,85,2,4,CBU,Germany,-,-,1,-,-,-,1,-,-,-,1,-
2024,MERCEDESBENZCV,Arocs2551A,12809,AT,D,290,25,1639-07,1400R20,510,45,8150x2500x3927,2,4X4,4WD,90,2,4,CBU,Germany,-,-,-,-,-,-,2,-,-,-,-,-
2024,MERCEDESBENZCV,Arocs4042K[E5],12809,AT,D,390,40,117-06,325/95R24,421,42,8225x2500x3834,2,6X4,FR,90,2,6,CBU,Germany,1,1,-,-,-,-,-,-,-,8,-,-
2024,MERCEDESBENZCV,Arocs4045AK[E5],12809,AT,D,390,40,1722-06,325/95R24,449,445,8525x2500x3939,2,6X6,FA,90,2,6,CBU,Germany,1,-,-,-,-,-,-,-,-,-,-,-
2024,MERCEDESBENZCV,Arocs4845K[E5],12809,AT,D,390,50,117-06,325/95R24,449,575,9925x2500x3885,2,8X4,FR,90,2,8,CBU,Germany,-,-,1,-,-,-,1,10,-,-,-,-
2024,MERCEDESBENZCV,Axor2523R/4500[E4],6373,MT,D,380,25,6700-07,"1000R20,Tube-type",231,45,9867x2490x2935,2,6X2,FR,90,2,6,CBU,India,-,-,-,-,1,-,2,12,-,-,12,-
2024,MERCEDESBENZCV,Axor2523R/5700[E4],6373,MT,D,355,265,6700-07,"1100-20,Tube-type",238,57,12000x2490x3100,2,6X2,FR,90,2,6,CBU,India,-,-,-,1,-,-,2,-,-,-,-,-
2024,MERCEDESBENZCV,Axor2526R/5700[E4],6373,MT,D,355,265,7532-07,"1100-20,Tube-type",256,57,12000x2490x3100,2,6X2,FR,90,2,6,CBU,INDIA,1,-,-,-,-,2,-,-,-,-,-,-
2024,MERCEDESBENZCV,Axor2526R/4500M-CAB(6X2)M/T,6373,MT,D,355,265,7532-07,"1100-20,Tube-type",256,45,9867x2490x3100,2,6X2,FR,90,2,6,CBU,INDIA,-,-,-,1,2,1,-,-,-,-,-,1
2024,MERCEDESBENZCV,Axor2528R/5700(6X2)M/T[E4],6373,MT,D,380,25,4573-10,"1000R20,Tube-type",380,57,12000x2490x2955,2,6X2,FR,90,2,6,CKD,India,-,-,-,-,7,6,-,-,-,-,3,-
2024,MERCEDESBENZCV,Axor2528R/5700M-CAB(6X2)M/T[E4],6373,MT,D,355,265,4573-10,"1100-20,Tube-type",285,57,12000x2490x3100,2,6X2,FR,90,2,6,CBU,India,-,1,-,-,-,3,-,-,-,10,5,-
2024,MERCEDESBENZCV,Axor2528R/5700M-CAB(6X4)M/T[E4],6373,MT,D,355,265,4573-10,"1100-20,Tube-type",285,57,12000x2490x3100,2,6X2,FR,90,2,6,CBU,India,-,-,1,-,5,1,-,-,-,-,-,-
2024,MERCEDESBENZCV,Axor2528R/5700(6X4)M/T[E4],6373,MT,D,380,25,4573-10,"1000R20,Tube-type",380,57,12000x2490x2955,2,6X2,FR,90,2,6,CKD,India,3,-,-,-,-,-,-,-,-,5,2,-
2024,MERCEDESBENZCV,Axor2528CH,6373,MT,D,255,265,4573-10,"1100-20,Tube-type",280,42,7840x2490x2990,2,6X4,FR,60,2,6,CBU,India,1,-,14,-,-,-,-,-,-,-,-,-
2024,MERCEDESBENZCV,Axor2528CH[E4],6373,MT,D,255,265,4573-10,"1100-20,Tube-type",280,42,7840x2490x2955,2,6X4,FR,90,2,6,CKD,India,3,-,-,-,5,5,16,16,74,43,2,53
2024,MERCEDESBENZCV,Axor2528RMC,6373,MT,D,255,265,4573-10,"1100-20,Tube-type",280,36,7460x2490x2955,2,6X4,FR,90,2,6,CKD,INA,-,-,-,-,2,-,-,-,-,-,-,-
2024,MERCEDESBENZCV,Axor2528RMC[E4],6373,MT,D,265,265,4573-10,"1100-20,Tube-type",285,36,7460x2490x2955,2,6X4,FR,90,2,6,CKD,INA,-,-,-,2,-,15,-,-,7,6,5,5
2024,MERCEDESBENZCV,Axor2528CX[E4],6373,MT,D,265,265,4573-10,"1100-20,Tube-type",285,42,7840x2490x2990,2,6X4,FR,90,2,6,CKD,INA,2,1,4,-,1,15,9,11,6,1,71,-
2024,MERCEDESBENZCV,Axor4928T[E4],6373,MT,D,265+18,25,4573-10,"1100R20,Tube-type",285,33,6935x2500x3145,2,6X4,FR,90,2,6,CKD,INA,3,1,8,1,9,4,1,6,-,2,-,5
2024,SCANIA,P410B-4X4,13,MT,D,300,245,514,1400R20,410,45,8211x2500x3062,2,4X4,4WD,6,2,4,CBU,Swedia,-,2,-,-,-,-,1,1,-,-,-,5
2024,SCANIA,G500B-6X4,13,MT,D,-,-,342,1200R20,360,33,6900x2500x2856,2,6X4,FF,12,2,6,CBU,Swedia,4,1,-,-,-,-,-,-,-,-,-,-
2024,SCANIA,P410-B6X4HT,-,MT,D,-,-,-,-,410,-,-,2,6X4,FF,-,-,-,CBU,Swedia,-,-,3,-,-,-,-,10,-,-,-,-
2024,SCANIA,G460-B8X4HT,-,MT,D,-,-,718,1200R24,460,33,6990x2500x2919,2,8x4,FF,12,2,6,CBU,Swedia,-,-,5,10,5,-,26,-,4,-,8,-
2024,SCANIA,P410-B6X6,13,MT,D,300,41,427,1200R24,410,37,7356x2500x3820,2,6X6,FF,12,2,6,CBU,Swedia,-,6,3,10,8,5,-,-,11,1,9,21
2024,SCANIA,P410-B6X4,13,MT,D,-,50,718,1200R24,410,55,10910x2500x3011,2,6X4,FF,12,2,8,CBU,Swedia,5,-,25,3,16,1,-,8,4,20,19,9
2024,SCANIA,P380CB-6X4,13,MT,D,300,41,514,1200R24,380,41,9555x2590x3052,2,6X4,FF,9,2,6,CBU,Swedia,-,-,-,-,-,-,-,-,-,-,2,-
2024,SCANIA,R620A-6X4HT,-,-,-,-,-,-,-,-,-,-,-,6X4,-,-,-,-,CBU,Swedia,-,-,-,-,-,-,-,3,1,-,-,5
2024,SCANIA,P250LB-6X2,-,-,-,-,-,-,-,-,-,-,-,6X2,-,-,-,-,CBU,Swedia,-,-,-,-,-,-,-,-,-,-,-,1
2024,SCANIA,R620-A6X4,-,-,-,-,-,-,-,-,-,-,-,6X4,-,-,-,-,CBU,Swedia,-,3,-,-,-,10,19,-,-,-,-,-
2024,SCANIA,G500A-6X6,-,-,-,-,-,-,-,-,-,-,-,6X6,-,-,-,-,CBU,Swedia,-,-,-,-,1,-,-,-,-,-,-,-
2024,SCANIA,P410-B8X4,-,-,-,-,-,-,-,-,-,-,-,8X4,-,-,-,-,CBU,Swedia,1,-,-,2,-,4,-,-,-,1,-,-
2024,SCANIA,G500-B4X4,-,-,-,-,-,-,-,-,-,-,-,4X4,4WD,-,-,-,CBU,Swedia,-,-,-,-,-,-,-,1,1,-,1,-
2024,SCANIA,P360LA-6X2,-,-,-,-,-,-,-,-,-,-,-,6X2,-,-,-,-,CBU,Swedia,-,-,-,-,-,-,-,-,-,-,2,-
2024,SCANIA,G500-A6X4,-,-,-,-,-,-,-,-,-,-,-,6X4,-,-,-,-,CBU,Swedia,5,2,-,1,10,-,1,-,2,-,-,15
2024,UDTRUCKS,GKE28042T,7698,MT,D,315,37,557,"11,00-20-16PR",280,35,"5,940x2,500x3,22",3,4X2,FR,90,2,8,CKD,INA,17,21,45,31,3,45,30,20,24,16,49,35
2024,UDTRUCKS,CDE25062R,7898,MT,D,315,26,557,"11,00-20-16PR",250,697,"11,175x2,500x3,17",3,6X2,FR,90,2,10,CBU,INA,44,14,11,8,1,15,25,10,10,31,13,37
2024,UDTRUCKS,CDE28062R,7898,MT,D,315,26,557,"11,00-20-16PR",280,697,"11,175x2,500x3,17",3,6X2,FR,90,2,10,CBU,INA,-,18,10,-,-,-,-,-,-,-,-,-
2024,UDTRUCKS,CWE28064R,7698,MT,D,315,26,617,"11,00-20-16PR",280,567,"7,375x2,500x3,34",3,6X4,FR,90,2,10,CKD,INA,20,23,39,43,86,106,80,87,66,49,47,37
2024,UDTRUCKS,CWE37064R,10837,MT,D,405,34,514,"11,00-20-16PR",370,507,"7,375x2,500x3,22",3,6X4,FR,90,2,10,CKD,INA,-,12,11,8,35,4,10,15,8,-,-,-
2024,UDTRUCKS,GWE28064T,7898,MT,D,315,37,6166,"11,00-20-16PR",280,477,"7,055x2,500x3,22",3,6X4,FR,90,2,10,CKD,INA,31,18,-,5,9,6,-,-,-,-,10,-
2024,UDTRUCKS,GWE35064T,7698,MT,D,315,44,617,"11,00-20-16PR",330,477,"7,055x2,500x3,22",3,6X4,FR,90,2,10,CKD,INA,18,25,-,3,7,-,10,23,7,30,3,-
2024,UDTRUCKS,GWE41064T,10837,MT,D,-,55,-,-,-,-,-,-,6X4,FR,90,2,10,CKD,INA,-,-,4,2,10,4,10,17,35,23,17,12
2024,UDTRUCKS,CGE37084R,10837,MT,D,405,41,637,"11,00-20-16PR",370,697,"11,324x2,500x3,25",3,8X4,FR,90,2,12,CBU,Thailand,8,26,12,3,13,15,-,-,-,-,-,-
2024,FORD,RangerDCWildtrak20L(4x4)A/T,1996,AT,D,80,323,4,255/55R20,210,327,5370X2208X1884,5,4X4,4WD,10,4,4,CBU,Thailand,2,-,6,2,22,6,-,16,11,4,4,2
2024,FORD,RangerDCXLT20L(4x4)A/T,1996,AT,D,80,323,4,255/70R17,210,327,5370X2208X1884,5,4X4,4WD,10,4,4,CBU,Thailand,2,1,1,1,5,3,1,4,2,4,1,1
2024,FORD,RangerDCBase20L(4x4)M/T,1996,MT,D,80,323,4,255/70R16,170,323,5370X2208X1884,5,4X4,4WD,6,4,4,CBU,Thailand,-,2,-,-,-,-,-,-,-,2,3,-
2024,FORD,RangerDCRaptor20L(4x4)A/T,1996,AT,D,80,314,4,285/70R17,210,327,5381X2208X1922,5,4X4,4WD,10,4,4,CBU,Thailand,50,5,28,26,17,5,5,13,12,21,16,9
2024,FORD,RangerDCWildtrak20L(4x4)A/TMY22,1996,AT,D,80,32,4,265/60R18,213,322,5359X1867X1821,5,4X4,4WD,10,4,4,CBU,Thailand,-,-,-,-,-,-,1,-,-,-,-,1
2024,FORD,RangerDCXLT22L(4x4)A/TMY22,2198,AT,D,80,32,4,265/65R17,160,322,5335X1860X1820,5,4X4,4WD,6,4,4,CBU,Thailand,-,-,-,-,-,-,-,-,-,1,1,1
2024,ISUZU,D-MAXDC,2499,MT,D,76,275,41,245/70/R16,109,3095,"5,190x1,860x1,78",5,4X4,4WD,-,4,4,CBU,Thailand,-,-,-,132,-,73,-,-,-,-,-,-
2024,ISUZU,D-MAXRodeoMT,2499,MT,D,76,275,43,245/70/R16,109,3095,"5,190x1,860x1,78",5,4X4,4WD,-,4,4,CBU,Thailand,-,-,-,-,-,-,-,-,-,-,-,4
2024,MITSUBISHIMOTORS,Triton25LDCEXCEED(4X4)MT,2477,AT,D,75,276,4636,245/75/R16,178,3,5255X1815X1795,5,4X4,4WD,165,4,4,CBU,Thailand,39,33,18,25,59,39,40,80,72,34,12,-
2024,MITSUBISHIMOTORS,TritonSU25LHP-EDCABUltimate(4X4)A/T,2442,AT,D,75,287,4272,265/60R18,181,3,5305X1815X1795,5,4X4,4WD,-,4,4,CBU,Thailand,66,28,22,33,38,39,26,50,36,59,50,29
2024,MITSUBISHIMOTORS,Triton25LDCGLS(4X4)MT,2477,MT,D,75,276,4636,245/75/R16,178,3,5205X1815X1795,5,4X4,4WD,165,4,4,CBU,Thailand,-,212,173,179,168,224,149,121,78,177,434,220
2024,MITSUBISHIMOTORS,Triton25LDCHDX(4X4)MT,2477,MT,D,75,276,4636,245/75/R16,178,3,5205X1815X1795,5,4X4,4WD,165,4,4,CBU,Thailand,86,164,297,237,275,456,159,233,464,607,748,522
2024,TOYOTA,HiLux24PUDCE4X4,2394,MT,D,70,188,-,255/70R15C,144/3400,3085,5260X1835X1850,4,4X4,4WD,-,4,4,CBU,Thailand,-,145,116,102,110,165,154,158,60,142,65,51
2024,TOYOTA,HiLux24PUDCG4X4,2394,MT,D,70,188,-,255/70R15C,144/3400,3085,5260X1835X1850,4,4X4,4WD,-,4,4,CBU,Thailand,76,751,611,597,398,1085,654,878,639,612,430,361
2024,TOYOTA,HiLux28PUGR-SDC4X4AT,2755,AT,D,70,188,'-,265/60R18,144/3400,3085,5260X1835X1850,4,4X4,4WD,5,4,4,CBU,Thailand,5,-,-,-,-,-,-,-,-,-,-,-
2024,TOYOTA,HiLux24PUDCV4X4,2394,AT,D,70,188,-,255/70R15C,144/3400,3085,5260X1835X1850,4,4X4,4WD,-,4,4,CBU,Thailand,-,216,162,161,154,269,314,264,251,233,185,96
2024,DAIHATSU,AllNewAyla10MMT(FMC2023),998,MT,G,36,805,3636,155/80R13,67,2525,3760X1665X1515,5,4X2,FF,-,5,4,CKD,INA,323,397,263,369,326,249,352,484,417,457,400,485
2024,DAIHATSU,AllNewAyla10XMT(FMC2023),998,MT,G,36,830,3636,175/65R14,67,2525,3760X1665X1515,5,4X2,FF,-,5,4,CKD,INA,482,663,449,382,398,318,464,602,621,598,421,581
2024,DAIHATSU,AllNewAyla10XCVT(FMC2023),998,CVT,G,36,855,3636,175/65R14,67,2525,3760X1665X1515,5,4X2,FF,-,5,4,CKD,INA,228,312,330,197,193,182,245,232,227,237,190,311
2024,DAIHATSU,AllNewAyla12RMT(FMC2023),1198,MT,G,36,850,3636,175/65R14,88,2525,3760X1665X1515,5,4X2,FF,-,5,4,CKD,INA,86,135,360,178,181,162,195,205,142,155,114,218
2024,DAIHATSU,AllNewAyla12RCVT(FMC2023),1198,CVT,G,36,875,3636,175/65R14,88,2525,3760X1665X1515,5,4X2,FF,-,5,4,CKD,INA,63,146,335,122,122,87,145,224,188,169,121,218
2024,DAIHATSU,NewSigra10DMT2022,998,MT,G,36,148,5545,155/80R13,67,2525,4070X1655X1600,7,4X2,FF,-,5,4,CKD,INA,598,1236,1588,841,938,995,981,756,609,462,286,739
2024,DAIHATSU,NewSigra10MMT2022,998,MT,G,36,148,5545,155/80R13,67,2525,4070X1655X1600,7,4X2,FF,-,5,4,CKD,INA,878,123,1353,845,866,910,975,884,791,726,344,590
2024,DAIHATSU,NewSigra12XMT2022,1197,MT,G,36,15,5077,175/65R14,88,2525,4070X1655X1600,7,4X2,FF,-,5,4,CKD,INA,426,204,362,285,512,323,187,101,250,519,528,170
2024,DAIHATSU,NewSigra12XAT2022,1197,AT,G,36,15,5077,175/65R14,88,2525,4070X1655X1600,7,4X2,FF,-,5,4,CKD,INA,75,115,73,79,149,102,97,252,128,68,24,9
2024,DAIHATSU,NewSigra12RMT2022,1197,MT,G,36,15,5077,175/65R14,88,2525,4070X1655X1600,7,4X2,FF,-,5,4,CKD,INA,3176,2172,1839,1349,2277,2275,2263,2308,1475,1736,707,1831
2024,DAIHATSU,NewSigra12RAT2022,1197,AT,G,36,15,5077,175/65R14,88,2525,4070X1655X1600,7,4X2,FF,-,5,4,CKD,INA,506,586,459,341,703,599,345,604,692,581,182,244
2024,HONDA,BrioSATYAS,1198,MT,G,35,960,-,-,88,2345,3610x1680x1485,5,4X2,FF,-,5,4,CKD,INA,198,289,140,159,197,184,277,23,179,299,2,367
2024,HONDA,BrioSATYAE,1198,MT,G,35,960,-,-,88,2345,3610x1680x1485,5,4X2,FF,-,5,4,CKD,INA,333,11,819,519,739,1019,1054,1084,796,747,759,1001
2024,HONDA,BrioSATYAE,1198,AT,G,35,960,-,-,88,2345,3610x1680x1485,5,4X2,FF,-,5,4,CKD,INA,4061,2899,3811,1139,2206,2658,1458,2883,3476,2695,3182,2686
2024,TOYOTA,AllNewAgya12EMTFmc2023,1197,MT,G,33,-,4485,175/65R14,88/6000,-,3760X1665X1505,5,4X2,FF,-,5,4,CKD,INA,1,-,-,-,-,-,-,-,-,-,-,1
2024,TOYOTA,AllNewAgya12GMTFmc2023,1197,MT,G,33,-,4485,175/65R14,88/6000,-,3760X1665X1505,5,4X2,FF,-,5,4,CKD,INA,741,712,456,294,422,816,802,585,383,544,424,496
2024,TOYOTA,AllNewAgya12GCvtFmc2023,1197,CVT,G,33,-,4485,175/65R14,88/6000,-,3760X1665X1505,5,4X2,FF,-,5,4,CKD,INA,1332,964,693,623,1236,1471,1239,1017,765,1016,1121,11
2024,TOYOTA,Calya12EStd2022,12,MT,G,-,-,-,175/65R14,-,2525,-,7,4X2,FR,5,4,4,CKD,INA,18,60,111,53,97,49,55,116,91,70,88,94
2024,TOYOTA,Calya12G2022,12,MT,G,-,-,-,175/65R14,-,2525,-,7,4X2,FR,5,4,4,CKD,INA,2245,2222,2429,1415,1742,1844,2669,2368,2325,255,279,2314
2024,TOYOTA,Calya12GAT2022,12,AT,G,-,-,-,175/65R14,-,2525,-,7,4X2,FR,4,4,4,CKD,INA,954,768,781,387,1064,915,830,797,926,978,950,819
