Tahun,BRAND,TYPE MODEL,CC,TRANS,FUEL,"TANK
CAPT","GVW
(Kg)",GEAR RATIO,WHEEL & TYRE SIZE,PS / HP,WHEEL BASE,"DIMENSION
P x L xT",SEATER,DRIVE SYS.,,SPEED,DOOR,WHEELS,CBU / CKD,"ORIGIN
COUNTRY",JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC
2021,TATA,Xenon RX,2956,MT,D,60,2950,"3,7",215/75 R16,73,3150,5361 x 1860 x 1785,2,4X2,FR,120,5,4,CBU,India,1,-,2,-,2,-,-,-,-,-,-,-
2021,TATA,ACE EX2,702,MT,D,-,1550,-,155 R13 LT - 8 PR,16,2100,3800 x 1500 x 1861,2,4X2,FR,70,2,4,CBU,India,-,1,-,-,-,-,-,-,1,-,1,1
2021,TATA,Xenon XT,2179,MT,D,65,2950,"3,73",215/75 R 16,140,3150,5125 x 1860 x 1765,5,4X4,4WD,160,4,4,CBU,India,-,-,-,-,-,-,-,-,2,-,-,-
2021,TOYOTA,HiLux 2.4 P/U SC E,2394,MT,D,65,1490,-,255 / 70 R15C,102 / 3600,2750,4800X1760X1680,2,4X2,FR,5,2,4,CBU,Thailand,25,51,80,45,73,35,31,39,32,53,72,26
2021,TOYOTA,HiLux 2.0 P/U SC,2000,MT,G,65,1265,-,205 / 70 R15,136 / 5600,2750,4800X1760X1680,2,4X2,FR,-,2,4,CBU,Thailand,24,119,40,49,70,54,80,50,111,152,157,67
2021,TOYOTA,Hilux 2.4 P/U Single Cab 4x4,2394,AT,D,70,1880,-,255 / 70 R15C,144 / 3400,3085,5260X1835X1850,4,4X4,4WD,-,4,4,CBU,Thailand,46,99,54,62,58,49,66,42,57,49,27,24
2021,FAW,Mixer Truck (DB130MT),4214,MT,D,80,10000,-,-,-,-,-,-,4X2,-,-,2,4,CBU,China,-,-,-,-,-,-,-,-,2,1,-,-
2021,FAW,Chassis (DD130CG),4214,MT,D,80,7800,"4,87",R16-750,130,3860,6860 x 2500 x 2600,2,4X4,4WD,90,2,6,CBU,China,-,-,1,-,-,-,-,-,-,-,-,1
2021,HINO,Dutro 110 SD STD,4009,MT,D,100,5200,4625,7.50-15-12 PR,110,2530,4745 x 1717 x 2120,2,4X2,FR,126,2,4,CKD,INA,36,76,27,31,19,48,38,51,47,80,85,40
2021,HINO,Dutro 130 HD STD,4009,MT,D,100,7500,5375,7.50-16-14 PR,130,3380,6026 x 1945 x 2165,2,4X2,FR,124,2,6,CKD,INA,23,10,14,8,9,7,15,10,12,8,15,5
2021,HINO,Dutro 130 HD STD 6.4,4009,MT,D,100,8250,6833,7.50-16-14 PR,130,3380,6026 x 1945 x 2165,2,4X2,FR,97,2,6,CKD,INA,204,298,499,559,333,458,380,520,578,499,804,763
2021,HINO,New 110 SDR,4009,MT,D,100,8250,6833,7.50-16-14 PR,130,3380,6026 x 1945 x 2165,2,4X2,FR,97,2,6,CKD,INA,3,12,7,17,5,8,13,9,11,10,3,17
2021,HINO,New 110 SDL,4009,MT,D,100,8250,6833,7.50-16-14 PR,130,3380,6026 x 1945 x 2165,2,4X2,FR,97,2,6,CKD,INA,65,71,95,128,37,52,98,51,68,69,93,122
2021,HINO,New 110 LD,4009,MT,D,100,8250,6833,7.50-16-14 PR,130,3380,6026 x 1945 x 2165,2,4X2,FR,97,2,6,CKD,INA,50,25,59,19,7,9,25,41,20,75,40,35
2021,HINO,New 110 LDL,4009,MT,D,100,8250,6833,7.50-16-14 PR,130,3380,6026 x 1945 x 2165,2,4X2,FR,97,2,6,CKD,INA,16,4,23,8,3,11,6,9,5,5,12,9
2021,HINO,New 130 MD,4009,MT,D,100,8250,6833,7.50-16-14 PR,130,3380,6026 x 1945 x 2165,2,4X2,FR,97,2,6,CKD,INA,58,7,7,2,1,34,11,5,5,63,1,41
2021,HINO,New 130 MDL,4009,MT,D,100,8250,6833,7.50-16-14 PR,130,3380,6026 x 1945 x 2165,2,4X2,FR,97,2,6,CKD,INA,38,64,61,116,12,62,94,55,95,54,86,108
2021,HINO,New 130 HD Cargo,4009,MT,D,100,8250,6833,7.50-16-14 PR,130,3380,6026 x 1945 x 2165,2,4X2,FR,97,2,6,CKD,INA,5,3,2,2,2,-,10,1,1,-,-,-
2021,HINO,New 130 HDL Cargo,4009,MT,D,100,8250,6833,7.50-16-14 PR,130,3380,6026 x 1945 x 2165,2,4X2,FR,97,2,6,CKD,INA,71,105,91,90,54,89,47,116,130,79,113,96
2021,ISUZU,NQR71 EC,4570,MT,D,100,8000,6142,7.50-15-14PR,125,4175,"7,445 x 2,100 x 1,630",-,4X2,FR,110,2,6,CKD,INA,-,1,30,1,-,3,1,9,-,72,69,40
2021,ISUZU,NMR71T SD,4570,MT,D,100,8250,5375,7.50-15-14PR,125,3360,"6000 x1,920x2,280",3,4X2,FR,107,2,6,CKD,INA,77,24,48,69,75,72,59,73,71,58,82,59
2021,ISUZU,NMR71T HD 5.8,4570,MT,D,100,8250,5857,7.50-15-14PR,125,3360,"6,000x1,990x2,280",3,4X2,FR,102,2,6,CKD,INA,585,228,365,438,402,525,347,556,652,684,532,647
2021,ISUZU,NPS 75,4570,MT,D,100,8250,5857,7.50-15-14PR,125,3360,"6,000x1,990x2,280",3,4X2,FR,102,2,6,CBU,Thailand,-,-,-,1,-,2,5,4,5,-,-,3
2021,ISUZU,NLR55 T,2771,MT,D,75,5100,"4,875",7.50-15-10PR,100,2490,"4,700 x 1,835 x 2,200",3,4X2,FR,-,2,4,CKD,INA,-,144,425,230,115,187,181,109,98,82,141,166
2021,ISUZU,NLR55 B,2771,MT,D,75,5100,"4,875",225/75/R16,100,2490,"4,870 x 1,835 x 2,170",16,4X2,FR,-,2,4,CKD,INA,46,35,71,41,32,87,54,44,51,43,45,36
2021,ISUZU,NLR71 T,4570,MT,D,75,5100,"4,556",750-15-12PR,125,2490,"4,700 x 1,835 x 2,200",3,4X2,FR,-,2,4,CKD,INA,6,2,6,-,-,-,-,-,-,-,-,-
2021,ISUZU,NLR71 BL,4570,MT,D,100,5100,"4,3",225/75/R16,125,3360,"6,170 x 1,835 x 2,200",3,4X2,FR,-,2,4,CKD,INA,-,1,-,-,1,-,1,-,2,-,1,2
2021,ISUZU,NMR71T SDL,4570,MT,D,100,8250,5857,7.50-15-14PR,125,3360,"6,000x1,990x2,280",3,4X2,FR,102,2,6,CKD,INA,112,108,219,223,161,158,190,265,251,251,271,335
2021,MITSUBISHI FUSO,FE 71 - 4 W,3908,MT,D,70,5150,4875,7.50-15-12 PR,110,2500,4735 X 1750 X 2055,3,4X2,FR,116,2,4,CKD,INA,448,391,457,419,325,179,310,379,483,378,523,328
2021,MITSUBISHI FUSO,FE 73 - 6 W,3908,MT,D,100,7000,5714,"7,00-16-14PR",110,3350,5960 X 1870 X 2130,3,4X2,FR,100,2,6,CKD,INA,60,57,51,47,25,13,4,58,39,66,58,62
2021,MITSUBISHI FUSO,FE 73 HD - 6 W,3908,MT,D,100,7000,6166,"7,00-16-14PR",110,3350,5960 X 1870 X 2130,3,4X2,FR,94,2,6,CKD,INA,11,20,12,9,8,-,-,12,13,3,4,18
2021,MITSUBISHI FUSO,FE 74 HDV - 6 W,3908,MT,D,100,7500,6333,"7,50-16-14PR",125,3350,5960 X 1970 X 2145,3,4X2,FR,113,2,6,CKD,INA,600,751,809,960,360,360,600,841,1.197,1.411,1.278,1.274
2021,MITSUBISHI FUSO,FE 74 S - 6 W,3908,MT,D,100,7500,5571,"7,50-16-14PR",125,3350,5960 X 1970 X 2145,3,4X2,FR,120,2,6,CKD,INA,340,296,352,429,183,240,180,416,424,403,347,330
2021,MITSUBISHI FUSO,FE 75 SUPER HD - 6 W,3908,MT,D,100,8250,6333,"7,50-16-14PR",136,3350,5960 X 1970 X 2145,3,4X2,FR,113,2,6,CKD,INA,494,726,760,600,600,300,960,958,1.200,1.082,1.800,1.320
2021,MITSUBISHI FUSO,FE 84 - 6 W,3908,MT,D,100,8000,5714,"7,50-16-14PR",136,3850,6770 X 2035 X 2210,3,4X2,FR,113,2,6,CKD,INA,216,257,217,215,31,132,204,217,191,217,308,172
2021,MITSUBISHI FUSO,FE 84 SHD - 6 W,3908,MT,D,0,8000,0,-,0,0,-,3,4X2,FR,0,2,6,CKD,INA,-,-,-,-,-,-,-,-,-,-,-,-
2021,TATA MOTORS,Ultra 1012/45,3784,MT,D,160,9990,"4,857",235/75R 17.5,138,4530,8054x2204x2469,2,4X2,RR,95,2,6,CBU,India,-,-,2,-,-,-,-,1,-,-,-,-
2021,TATA MOTORS,Ultra 1014/45,2956,MT,D,160,9990,"4,857",235/75R 17.5,138,4530,8054x2204x2469,2,4X2,RR,95,2,6,CBU,India,-,-,6,1,-,-,-,-,-,-,-,-
2021,TATA MOTORS,Ultra 1014/33,2956,MT,D,120,9990,"4,857",235/75R 17.5,138,3310,8054x2204x2469,2,4X2,RR,95,2,6,CBU,India,-,-,-,-,-,-,-,-,-,-,-,-
2021,TATA MOTORS,LPT 913,5675,MT,D,120,9000,"3,44",8.25 R 16-16 PR,130,3400,6210 x 2140 x 2341,2,4X2,FR,90,2,6,CBU,India,-,-,-,5,4,-,-,-,-,1,-,-
2021,TATA MOTORS,LPT 813,5675,MT,D,120,8050,"3,111",7.50 R 16 - 14PR,127,3800,6860 x 2155 x 2341,3,4X2,RR,112,2,6,CBU,India,-,-,-,-,-,-,5,-,-,-,-,-
2021,TATA MOTORS,LPT 407,2956,MT,D,60,6250,"4,125",8.25 - 16 PR,75,3400,5929x2140x2400,2,4X2,RR,105,2,5,CBU,India,-,-,-,-,-,-,-,-,-,-,-,-
2021,TOYOTA,Dyna ST 110,4009,MT,D,100,5200,4625,7.50-15-12PR,110 / 2800,2530,4745X1717X2120,2,4X2,FR,-,2,4,CKD,INA,-,5,-,-,-,-,-,-,-,-,10,-
2021,TOYOTA,Dyna ST 110 PS STD,4009,MT,D,100,5200,4625,7.50-15-12PR,110 / 2800,2530,4745X1717X2120,2,4X2,FR,-,2,4,CKD,INA,-,30,5,-,-,-,-,5,-,-,-,-
2021,TOYOTA,Dyna HT 130 Hi Gear,4009,MT,D,100,8250,6428,7.50-16-14PR,130 / 2700,3380,6026X1945X2165,2,4X2,FR,-,2,6,CKD,INA,18,2,-,25,25,35,34,31,20,-,-,-
2021,TOYOTA,Dyna HT 130 STD Gear,4009,MT,D,100,8250,6428,7.50-16-14PR,130 / 2700,3380,6026X1945X2165,2,4X2,FR,-,2,6,CKD,INA,1,-,5,15,5,13,7,-,5,10,5,-
2021,TOYOTA,Dyna HT 130 Extreme HI Gear,4009,MT,D,100,8250,6428,7.50-16-14PR,130 / 2700,3380,6026X1945X2165,2,4X2,FR,-,2,6,CKD,INA,-,-,-,-,20,5,-,-,-,-,-,-
2021,TOYOTA,Dyna FT 110 PS Long,4009,MT,D,100,8250,6428,7.50-16-14PR,130 / 2700,3380,6026X1945X2165,2,4X2,FR,-,2,6,CKD,INA,-,-,-,-,-,-,-,5,-,-,-,-
2021,TOYOTA,Dyna FT 130 PS Long Expedition,4009,MT,D,100,8250,6428,7.50-16-14PR,130 / 2700,3380,6026X1945X2165,2,4X2,FR,-,2,6,CKD,INA,-,-,-,-,-,-,-,-,-,-,-,-
2021,TOYOTA,Dyna FT 130 PS Long Expedition Hi Gear,4009,MT,D,100,8250,6428,7.50-16-14PR,130 / 2700,3380,6026X1945X2165,2,4X2,FR,-,2,6,CKD,INA,-,-,-,-,5,-,-,-,-,-,-,-
2021,TOYOTA,Dyna FT 130 PS Off Road Hi Gear,4009,MT,D,100,8250,6428,7.50-16-14PR,130 / 2700,3380,6026X1945X2165,2,4X2,FR,-,2,6,CKD,INA,-,-,-,-,-,5,-,-,-,-,-,-
2021,UD TRUCKS,RKE15042R,3760,MT,D,100,8500,4800,"7,50-16-14PR",150,3350,"6,258 x 2,206 x 2,540",3,4X2,FR,90,2,6,CBU,INA,-,-,20,16,-,12,-,-,12,-,18,62
2021,HINO,FC 190 J,5123,MT,D,200,10400,5142,8.25-16-14 PR,190,5320,8980 x 2175 x 2485,2,4X2,FR,112,2,6,CKD,INA,2,-,1,9,3,5,2,1,1,-,-,-
2021,HINO,FG 235 JJ,7684,MT,D,200,15100,5857,10.00-20-16 PR,235,4280,7520 x 2425 x 2625,2,4X2,FR,94,2,6,CKD,INA,12,12,30,47,18,27,22,12,20,67,36,20
2021,HINO,FG 245 JJ,7684,MT,D,200,15100,6833,10.00-20-16 PR,245,4330,7600 x 2490 x 2755,2,4X2,FR,103,2,6,CKD,INA,-,-,-,-,-,-,-,-,-,-,-,-
2021,HINO,FG 235 JK,7684,MT,D,200,15100,5857,10.00-20-16 PR,235,4600,8010 x 2425 x 2625,2,4X2,FR,94,2,6,CKD,INA,-,8,16,4,4,10,10,13,7,4,3,2
2021,HINO,FG 245 JK,7684,MT,D,200,15100,6428,10.00-20-16 PR,245,4630,8150 x 2490  x 2755,2,4X2,FR,109,2,6,CKD,INA,5,2,6,10,7,12,15,6,6,12,18,11
2021,HINO,FG 235 JL,7684,MT,D,200,15100,5857,10.00-20-16 PR,235,4850,8555 x 2425 x 2625,2,4X2,FR,94,2,6,CKD,INA,9,18,6,14,10,19,8,10,9,15,12,6
2021,HINO,FG 245 JL,7684,MT,D,200,15100,6428,10.00-20-16 PR,245,4780,8650 x 2490 x 2755,2,4X2,FR,109,2,6,CKD,INA,-,-,-,-,-,-,-,-,-,-,-,-
2021,HINO,FG 235 JP,7684,MT,D,200,15100,5857,10.00-20-16 PR,235,5530,9615 x 2425 x 2625,2,4X2,FR,94,2,6,CKD,INA,41,20,52,24,21,28,23,33,30,85,49,59
2021,HINO,FG 245 JP,7684,MT,D,200,15100,5857,10.00-20-16 PR,235,5530,9615 x 2425 x 2625,2,4X2,FR,94,2,6,CKD,INA,2,1,1,-,-,1,-,-,-,-,-,-
2021,HINO,FG 260 JM,7684,MT,D,200,15100,5857,10.00-20-16 PR,260,5050,8680 x 2425 x 2625,2,4X2,FR,94,2,6,CKD,INA,-,2,-,1,-,1,-,-,-,-,-,-
2021,HINO,FG 265 JM,7684,MT,D,200,15100,6428,10.00-20-16 PR,265,5080,8850 x 2490 x 2750,2,4X2,FR,109,2,6,CKD,INA,-,-,-,-,-,-,1,-,2,1,-,-
2021,HINO,FG 245 JS,7684,MT,D,200,15100,5857,10.00-20-16 PR,240,6220,10500 x 2455 x 2630,2,4X2,FR,94,2,6,CKD,INA,-,-,-,-,-,5,-,-,-,-,-,-
2021,HINO,FG 235 JS,7684,MT,D,200,15100,5857,10.00-20-16 PR,235,6220,10500 x 2455 x 2630,2,4X2,FR,94,2,6,CKD,INA,24,41,24,20,16,33,16,26,32,47,35,10
2021,HINO,FG 235 JU,7684,MT,D,200,15100,6428,10.00-20-16 PR,235,7030,11950 x 2490 x 2750,2,4X2,FR,109,2,6,CKD,INA,7,-,1,4,5,8,6,1,2,4,12,-
2021,FAW,Chassis (HD310CG),9700,MT,D,400,12020,"4,44",R20-11.00,310,900 + 5050 + 135,11950 x 2499 x 3075,2,8X4,FR,0,2,8,CBU,China,-,5,-,-,-,-,-,-,-,-,-,-
2021,ISUZU,FVR34P,7790,MT,D,100,14000,7167,10.00-20-16PR,240,5050,"8,895 x 2,450 x 2,860",3,4X2,FR,95,2,6,CKD,INA,1,2,1,2,1,13,5,15,9,3,1,1
2021,ISUZU,FRR90,7790,MT,D,200,16000,7167,10.00-20-16PR,240,4250,"7,685 x 2,450 x 2,860",3,4X2,FR,95,2,6,CKD,INA,8,6,-,12,6,-,12,12,12,18,6,2
2021,ISUZU,FVR34L,7790,MT,D,200,16000,7167,10.00-20-16PR,240,4250,"7,685 x 2,450 x 2,860",3,4X2,FR,95,2,6,CKD,INA,-,-,-,-,4,-,-,5,-,-,4,1
2021,ISUZU,FVR34S,7790,MT,D,200,16000,7167,10.00-20-16PR,240,6050,"10,495 x 2,450 x 2,860",3,4X2,FR,95,2,6,CKD,INA,29,12,39,24,14,3,28,23,18,28,13,12
2021,ISUZU,FTR90L,5193,MT,D,100,14000,65,9.00-20-14PR,210,4250,"7,345 x 2,400 x 2,720",3,4X2,FR,107,2,6,CKD,INA,11,9,16,32,-,-,12,22,25,12,6,1
2021,ISUZU,FVR 34 P TH,5193,MT,D,100,14000,65,9.00-20-14PR,210,4250,"7,345 x 2,400 x 2,720",3,4X2,FR,107,2,6,CKD,INA,1,10,3,16,14,10,13,3,10,4,4,-
2021,ISUZU,FVM34 Q,7790,MT,D,100,16000,7167,10.00-20-16PR,240,4850+650,"8,810 x 2,450 x 2,860",3,6X2,FR,98,2,6,CKD,INA,18,52,42,10,15,15,25,22,32,29,11,32
2021,ISUZU,GVR34H,7790,MT,D,200,16000,5125,10.00-20 16PR,285,3450,5948 x 2470 x 2860,3,4X2,FR,95,2,6,CKD,INA,-,-,-,-,-,-,-,-,-,-,-,-
2021,MITSUBISHI FUSO,FM 517 HS (4X2),7545,MT,D,200,14030,6666,10.00-20-16PR,220,4280,7.535 X 2.410 X 2.710,3,4X2,FR,96,2,6,CKD,INA,-,18,-,16,13,1,4,31,7,12,33,3
2021,MITSUBISHI FUSO,FM 517 HL (4X2),7545,MT,D,200,14030,6166,10.00-20-16PR,220,5550,9.405 X 2.410 X 2.710,3,4X2,FR,96,2,6,CKD,INA,3,-,25,11,15,8,13,1,20,16,12,18
2021,MITSUBISHI FUSO,FM 65 FM HI GEAR (4X2),7545,MT,D,200,14030,6166,10.00-20-16PR,220,5550,9.405 X 2.410 X 2.710,3,4X2,FR,96,2,6,CKD,INA,7,2,5,-,-,-,1,-,-,-,-,-
2021,MITSUBISHI FUSO,FM 65 FS HI GEAR (4X2),7545,MT,D,200,14030,6166,10.00-20-16PR,220,5550,9.405 X 2.410 X 2.710,3,4X2,FR,96,2,6,CKD,INA,4,5,45,1,12,7,2,17,16,3,17,17
2021,MITSUBISHI FUSO,FM 65 FSL (4X2),7545,MT,D,200,14030,6166,10.00-20-16PR,220,5550,9.405 X 2.410 X 2.710,3,4X2,FR,96,2,6,CKD,INA,1,2,5,3,4,4,1,15,5,3,3,3
2021,MITSUBISHI FUSO,FM 65 FSL HI GEAR (4X2),7545,MT,D,200,14030,6166,10.00-20-16PR,220,5550,9.405 X 2.410 X 2.710,3,4X2,FR,96,2,6,CKD,INA,6,5,10,6,4,10,5,15,8,4,11,10
2021,MITSUBISHI FUSO,FM 65 FS (4X2),7545,MT,D,200,14030,6166,10.00-20-16PR,220,5550,9.405 X 2.410 X 2.710,3,4X2,FR,96,2,6,CKD,INA,-,2,-,-,-,-,-,-,-,-,-,-
2021,MITSUBISHI FUSO,FM 65 FL HI GEAR (4X2),7545,MT,D,200,14030,6166,10.00-20-16PR,220,5550,9.405 X 2.410 X 2.710,3,4X2,FR,96,2,6,CKD,INA,1,7,3,8,-,-,1,-,-,-,-,-
2021,MITSUBISHI FUSO,FM 65 FL (4X2),7545,MT,D,200,14030,6166,10.00-20-16PR,220,5550,9.405 X 2.410 X 2.710,3,4X2,FR,96,2,6,CKD,INA,-,-,-,-,-,-,-,-,-,-,-,-
2021,MITSUBISHI FUSO,FM 65 FM (4X2),7545,MT,D,200,14030,6166,10.00-20-16PR,220,5550,9.405 X 2.410 X 2.710,3,4X2,FR,96,2,6,CKD,INA,-,2,-,-,-,-,-,-,-,-,-,-
2021,MITSUBISHI FUSO,FE B7 LHD (4X2) M/T,7545,MT,D,-,14030,-,-,-,-,-,3,4X2,FR,-,-,-,CKD,INA,-,-,-,-,-,-,-,-,-,-,-,-
2021,MITSUBISHI FUSO,FN 517 ML2 (6X2),7545,MT,D,200,21000,6666,"10,00-20-16PR",220,7190,11.135 X 2.410 X 2.725,3,6X2,FR,96,2,10,CKD,INA,3,8,2,8,8,8,-,21,8,15,12,15
2021,MITSUBISHI FUSO,FN 61 FS  (6X2),-,MT,D,-,21000,-,-,-,-,-,-,6X4,FR,96,2,10,CKD,INA,2,-,2,-,2,-,-,-,-,-,2,1
2021,MITSUBISHI FUSO,FN 61 FL  (6X2),-,MT,D,-,21000,-,-,-,-,-,-,6X4,FR,96,2,10,CKD,INA,1,-,1,3,7,12,8,5,3,5,6,20
2021,MITSUBISHI FUSO,FN 61 FL HD  (6X2),-,MT,D,-,21000,-,-,-,-,-,-,6X4,FR,96,2,10,CKD,INA,8,11,8,4,10,17,3,6,11,4,4,24
2021,MITSUBISHI FUSO,FN 61 FM HD  (6X2),-,MT,D,-,21000,-,-,-,-,-,-,6X4,FR,96,2,10,CKD,INA,11,13,19,-,-,-,1,-,2,-,-,2
2021,MITSUBISHI FUSO,FN 62 F (6X4),-,MT,D,-,21000,-,-,-,-,-,-,6X4,FR,96,2,10,CKD,INA,2,19,-,-,1,-,-,-,-,-,35,-
2021,MITSUBISHI FUSO,FN 62 FL HD (6X4),-,MT,D,-,21000,-,-,-,-,-,-,6X4,FR,96,2,10,CKD,INA,18,19,5,4,5,10,14,11,39,14,28,20
2021,MITSUBISHI FUSO,FN 62 F HD (6X4),-,MT,D,-,21000,-,-,-,-,-,-,6X4,FR,96,2,10,CKD,INA,8,1,3,44,5,8,26,144,45,117,127,108
2021,MITSUBISHI FUSO,FN 62 F TH (6X4),-,MT,D,-,21000,-,-,-,-,-,-,6X4,FR,96,2,10,CKD,INA,-,-,-,-,-,-,1,-,12,2,1,-
2021,MITSUBISHI FUSO,FI 1217 (4X2) M/T,3907,MT,D,160,12700,6330,"8.25-20,16 PR",170,3760,3.760 X 6.035 X 2.225,3,4X2,FR,80,2,6,CBU,India,-,-,3,-,-,-,-,-,-,-,-,-
2021,MERCEDES BENZ CV,Axor 1623 C,6373,MT,D,260,16000,6.700 - 0.730,"10.00 - 20, Tube-type",231,3600,6230 x 2490 x 2955,2,4X2,FR,90,2,4,CBU,India,1,1,8,-,-,1,9,5,4,9,4,1
2021,MERCEDES BENZ CV,Axor 1623 R / 51,6373,MT,D,255,16000,6.700 - 0.730,"10.00 - 20, Tube-type",231,5100,9130 x 2490 x 2910,2,4X2,FR,90,2,4,CBU,India,-,-,-,-,-,-,-,-,-,-,-,-
2021,MERCEDES BENZ CV,Axor 1623 R / 60,6373,MT,D,255,16000,6.700 - 0.730,"10.00 - 20, Tube-type",231,6000,10475 x 2490 x 2910,2,4X2,FR,90,2,4,CBU,India,-,2,-,1,-,-,-,7,6,5,1,3
2021,MERCEDES BENZ CV,Axor 4028 T,6373,MT,D,380 + 200,16000,14.573 - 1.000,"11.00 R 20, Tube-type",280,3600,6100 x 2500 x 2905,2,4X2,FR,90,2,4,CBU,India,-,-,-,-,-,-,-,-,-,-,-,12
2021,MERCEDES BENZ CV,Axor 4028 T,6373,MT,D,380 + 200,16000,14.573 - 1.000,"11.00 R 20, Tube-type",280,3600,6100 x 2500 x 2905,2,4X2,FR,90,2,4,CKD,INA,-,-,-,-,-,-,-,-,-,1,14,1
2021,SCANIA,P310LB-4X2,9000,AT,D,300,18000,"4,88",275/70R22.5,250,6000,12000 x 2500 x 3785,2,4X2,FF,6,2,4,CBU,Swedia,-,-,-,-,-,-,-,-,-,-,-,-
2021,TATA MOTORS,LPT 1116,5675,MT,D,160,12300,"5,285",8.25R20 - 14PR,160,4200,7655 x 2260 x 2570,2,4X2,FR,105,2,6,CBU,India,-,-,-,-,-,-,-,6,-,-,-,-
2021,UD TRUCKS,CKE25042R,7698,MT,D,315,21000,5570,"11,00-20-16PR",250,5200,"8,975 x 2,500 x 3,220",3,4X2,FR,90,2,6,CBU,Thailand,-,-,-,5,15,-,2,-,-,20,14,10
2021,FAW,Tractor Head (DB300TH),7700,MT,D,350,41005,-,-,-,-,-,-,4X2,-,-,2,4,CBU,China,-,-,-,-,7,10,8,4,2,-,-,-
2021,FAW,Tractor Head (FD336TH),9726,MT,D,400,60000,-,-,-,-,-,-,6X4,-,-,2,6,CBU,China,-,-,-,2,-,-,-,-,-,-,-,-
2021,FAW,Tractor Head (FD350TH),8600,MT,D,400,49000,"4,44",R20-11.00,350,3150 + 1350,6793 x 2500 x 3450,2,6X4,FR,93,2,10,CBU,China,-,-,-,-,-,-,-,-,-,-,-,1
2021,FAW,Tractor Head (FD420TH),11040,MT,D,500,80000,-,-,-,-,-,-,6X4,-,-,2,6,CBU,China,-,2,2,-,-,2,1,-,-,1,-,-
2021,FAW,Tractor Head (FD420TH/J6),11040,MT,D,500,80000,-,-,-,-,-,-,6X4,-,-,2,6,CBU,China,-,-,-,-,-,-,-,-,-,-,-,-
2021,FAW,TRACTOR HEAD (FD550TH),12540,MT,D,600,150000,"5,921",R20-12.00,550,3300 + 1350,6875 x 2500 x 3995,2,6X4,FR,95,2,10,CBU,China,-,-,-,-,-,-,-,-,1,-,-,-
2021,FAW,Chassis (FD336CG),9726,MT,D,400,32000,-,-,-,-,-,-,6X4,-,-,2,6,CBU,China,-,-,-,-,-,1,1,-,-,1,-,-
2021,FAW,Chassis (HD360CG),9726,MT,D,400,38000,-,-,-,-,-,-,8X4,-,-,2,8,CBU,China,5,3,-,-,1,-,-,-,-,1,-,1
2021,FAW,Chassis (HD380CG),9726,MT,D,400,31000,"5,921",R20-12.00,380,860 + 4660 + 135,11823 x 2550 x 2990,2,8X4,FR,76,2,12,CBU,China,-,-,-,-,-,-,-,-,-,-,-,2
2021,FAW,Chassis (FD280CG),7700,MT,D,300,26000,-,-,-,-,-,-,6X4,-,-,2,6,CBU,China,9,1,3,-,3,-,-,2,2,1,2,-
2021,FAW,Damp Truck (FD336DT),9726,MT,D,400,32000,-,-,-,-,-,-,6X4,-,-,2,6,CBU,China,-,-,5,1,4,1,7,-,2,1,1,5
2021,FAW,Damp Truck (FD340DT),9726,MT,D,400,25000,"5,921",R20-12.00,340,4150 + 1350,7843 x 2550 x 2550,2,6X4,FR,76,2,10,CBU,China,-,-,-,-,-,-,-,-,-,1,-,1
2021,FAW,Damp Truck (HD360DT),9726,MT,D,400,38000,-,-,-,-,-,-,8X4,-,-,2,8,CBU,China,-,1,-,-,-,-,1,-,-,1,1,-
2021,FAW,Damp Truck (HD380DT),9726,MT,D,400,31000,"5,921",R24-12.00,380,860 + 3910 + 145,9563 x 2550 x 2550,2,8X4,FR,80,2,12,CBU,China,-,-,-,-,-,-,-,-,-,8,-,4
2021,FAW,Damp Truck (FD 280DT),7700,MT,D,300,26000,-,-,-,-,-,-,6X4,-,-,2,6,CBU,China,-,-,-,-,-,-,25,-,-,-,-,9
2021,FAW,Mixer Truck (FD280MT),7700,MT,D,300,26000,-,-,-,-,-,-,6X4,-,-,2,6,CBU,China,-,-,-,-,-,-,-,-,1,-,-,-
2021,FAW,Self Loader Truck (FD336SL),9726,MT,D,400,32000,-,-,-,-,-,-,6X4,-,-,2,6,CBU,China,-,-,-,-,-,1,1,-,-,-,-,-
2021,FAW,Tractor Head (FD380TH) CNG,11596,MT,CNG,8x140,70000,-,-,-,-,-,-,6X4,-,-,2,6,CBU,China,-,-,-,-,-,-,-,-,-,-,-,-
2021,HINO,SG 260 TH,7684,MT,D,200,34000,5428,10.00-R20-16 PR,260,3280,5545 x 2490 x 2730,2,4X2,FR,100,2,6,CKD,INA,66,22,45,26,26,20,51,31,33,76,20,42
2021,HINO,SG 285 TH,7684,MT,D,200,38000,5285,10.00-R20-16 PR,285,3280,5545 x 2490 x 2730,2,4X2,FR,106,2,6,CKD,INA,7,2,9,33,10,8,8,14,5,1,23,33
2021,HINO,FL 235 JN,7684,MT,D,200,26000,5857,10.00-20-16 PR,235,4130+1300,8480 x 2460 x 2695,2,6X2,FR,94,2,10,CKD,INA,4,6,7,13,-,1,9,6,8,4,3,6
2021,HINO,FL 245 JN,7684,MT,D,200,26000,6833,11.00-20-16 PR,245,4030+1350,8950 x 2490 x 2785,2,6X2,FR,106,2,10,CKD,INA,18,18,48,44,28,39,16,12,15,21,42,34
